table.gene	log*sign
RIBC2	0,498407608
MCAT	0,498375727
TTYH3	0,498325362
HOMER3	0,497521755
SELENBP1	-0,497078331
PCDHGC3	0,496763453
SMYD2	0,496084329
TTC3	0,495909153
TRMT10B	-0,495757783
NR2C1	0,49446455
COX15	0,494278601
NEDD1	0,494050514
GPHN	-0,493872647
CRADD	-0,493863956
SH3PXD2B	0,493382452
ZBTB45	-0,493104531
FBXO45	-0,49304986
FMO3	-0,492796487
AKT2	0,492650062
ARHGEF19	0,492637271
CCDC157	-0,492333875
SH3D21	-0,492077068
MBD5	-0,492024381
TRIM44	-0,491957289
AP1G2	-0,491672182
SLC4A3	0,491455837
DCAF11	-0,490986472
ATL3	0,49037608
MTFP1	0,489911714
NAA80	0,489868755
KATNAL2	-0,489856013
NRCAM	-0,48974603
TRMT2B	-0,489200542
ELK3	0,488908868
SCO1	0,488882637
TRIM21	-0,487889136
RAB14	-0,487660953
MED27	0,487507242
SERPINB1	-0,487118185
ABCD1	0,486866091
SLC25A33	-0,486677401
NAPA	-0,486486944
ATP2A2	0,486201792
SHOX2	0,486063614
DMAP1	-0,485554221
FAM133B	-0,485530427
SLF1	-0,485023437
OTUD6B	-0,483938456
SLC9B2	-0,483871508
SDHAF1	-0,48320999
OBI1	-0,482976275
LRR1	0,482747925
LUZP1	-0,482606444
PCDH10	-0,480393506
ZNRF1	0,4802869
ACOT7	0,479184463
FAM172A	-0,479174854
MRNIP	-0,479017906
RWDD3	0,478880696
WDR53	-0,478801439
MTX2	0,478661658
E2F3	-0,478411711
DRAM2	-0,478124324
CTDP1	-0,478058909
CYREN	0,478028568
FAM20A	0,477965548
SPATA6	0,477652731
RAD51AP1	0,477431652
CAV1	0,475708661
EEF1A1	0,475681847
MMP11	0,475601055
NOP2	0,475461174
NUP50	-0,475230997
SUCLG1	-0,475035953
UBL4A	0,474298928
EFS	0,474287324
DCTN5	0,474070805
PC	0,473882418
FAM171A1	0,473148246
DPH3	0,472801504
SCAMP1	-0,472619235
ZNF275	0,472544494
RAD9B	-0,472487317
ATAT1	-0,471254418
C1orf112	0,471166056
CTNS	-0,471094054
SLC39A9	0,47086586
ARMC1	-0,470856693
MLST8	0,470766772
EBF1	0,470525439
VPS41	-0,470368238
UBE2Z	0,469687379
ADAT1	-0,469424605
PRELID3A	0,469323249
MOSPD1	0,469105989
CCDC39	0,468178478
COMMD2	0,468109247
DHRS1	-0,467791647
OSBPL7	-0,467381638
CFAP45	0,467203969
CAMSAP1	-0,467110693
FANCM	0,467048611
ATP6V1F	0,466834635
CGRRF1	-0,466829804
GNL3L	0,46639447
ALDOC	-0,466219862
LARP1	-0,466125322
NFIB	0,465519052
GTPBP2	-0,465352696
AP3M2	-0,465256478
ZNF414	0,465194336
B3GALT6	0,465008404
TNKS	0,464859383
ABCB7	-0,464844046
FABP3	-0,464815112
BGLAP	0,464777848
SUPT7L	-0,464431379
RPGR	-0,46364025
ZFP36L1	-0,463547727
TNFAIP1	0,463461981
MAPKAPK2	-0,463207044
GNB1L	-0,462753844
ACTR2	-0,46272957
NDC1	0,462531745
PMF1-BGLAP	0,462468766
PMF1	0,462468766
TRPV2	0,462318936
STK10	-0,462123089
CLSPN	0,462079465
CBLB	0,461981547
ARMCX1	0,461822886
EPOR	0,461544709
HIVEP3	-0,461342939
PRIM1	-0,461266544
AJUBA	0,460385323
BCAP31	-0,459803065
TM9SF2	0,459703501
NUDT16	-0,459636343
MCC	0,459576209
WWTR1	-0,459509511
SBNO2	0,459270955
DHX34	-0,458553905
MYCBP	0,458343869
IPO11	0,458160693
DDAH1	0,457635554
APOL2	-0,456980275
TMEM53	0,456824383
GSTM4	0,456801969
SLC35B4	0,455727595
VDAC3	0,45564992
ARHGAP4	0,454993789
CORO2A	-0,454594428
SLC25A35	-0,45407023
CILK1	-0,453716806
RAB3GAP1	0,453615842
FEZ1	-0,453575227
YTHDF2	0,453560154
MYSM1	-0,453488942
CHIC1	-0,453467522
MFAP3	0,453453297
MDH1B	-0,453327226
SSH1	0,453319031
ARID1A	0,453234536
WASF1	-0,452988459
TECR	0,452081534
MCM4	0,451629681
SDHC	0,451599323
ZNF407	-0,451440354
COL4A5	0,451239954
TGM2	0,451192705
ISG15	-0,451033991
CTBP1	-0,449859136
ILK	0,449598485
TMEM167A	0,449110681
ATP6V1E2	-0,449037306
HSF4	-0,448748533
PHKA2	-0,448625374
PTHLH	-0,448542543
CSTF3	-0,448506354
ZMYND8	0,448440924
UTP23	-0,448362235
CERS2	0,448290051
TMEM242	0,448144376
PPID	0,44803134
NLGN2	-0,447998006
CPT1A	-0,447698693
WDPCP	-0,447531716
REST	0,447479686
KLHL21	-0,446463935
SIX1	-0,445794505
TMEM234	-0,445311266
TTLL3	-0,445232845
ANGPTL2	0,445128928
ATF3	-0,44510547
MLX	-0,444753915
LIN37	-0,444705593
PURB	-0,444349636
NT5C2	0,444209665
BLOC1S2	-0,44390866
SEC61A2	-0,44378676
CEP295	-0,44378548
VPS37C	-0,443413545
HSF1	0,443148289
MIER1	-0,442974445
BRCC3	0,442583469
DNAJC18	-0,442510982
GZF1	-0,441984891
LIPE	-0,441515451
CSNK1D	0,441465916
MOCS2	-0,441390592
TTC1	-0,440536912
FASTKD3	-0,440377323
SS18L2	0,440292966
ACAA2	-0,439692348
FBXL3	-0,43918206
KATNA1	-0,438536344
ZNHIT6	-0,438487082
UAP1L1	0,438392962
HARBI1	-0,438107088
NFIA	0,437988008
SPTAN1	0,437449875
SLC25A38	0,437374039
TMEM198	0,436629096
COQ6	0,436613566
ERLEC1	-0,436579449
NOP53	0,436564052
ST3GAL5	-0,436357456
LBR	-0,436158122
GTPBP10	-0,435470982
OGFOD2	-0,435342045
TAB1	-0,435314577
NUP54	0,435270809
RASSF9	0,43470214
SCARB1	-0,434234789
MFSD9	-0,433517656
UQCC1	0,433332846
VANGL1	0,433196072
ANO10	0,433053474
NOVA1	-0,432988586
AUNIP	0,432771487
METTL7A	0,432595417
MFSD1	-0,432275182
CYB5D2	0,431826141
KIAA0753	0,431797621
MON1B	0,431613729
R3HCC1L	-0,431401899
TRIM37	-0,431140337
YAE1	0,431014126
AGPAT2	0,430897475
RNF123	-0,430842102
ME2	0,430819385
YRDC	0,430607747
NUDCD2	0,43045256
SREBF2	0,430285268
FASN	0,430186733
FEM1C	0,43009468
ZNF236	0,42997989
TYSND1	-0,429803677
CDK5RAP2	0,429760403
EMC9	0,429585085
NFKBIB	-0,42937278
DHX35	0,429222455
PEG3	-0,428766179
DKK3	-0,428744041
TARDBP	0,428658602
KLHL5	0,42814987
JAG1	-0,427894089
PRMT3	0,427758198
NEK4	-0,427631154
SIAE	0,4274474
NEO1	-0,426986283
CYCS	0,426971905
ITGA10	0,426866881
COX20	-0,426834062
LAMA5	-0,426488908
LDB1	-0,426253039
TBPL1	0,425995602
MIS18BP1	-0,42596562
CLIC1	0,425964313
CRPPA	-0,425883647
UNC5C	0,425652703
SNRNP27	0,425600873
ZNF287	0,425279955
LYPLAL1	-0,425110463
GATA5	0,425029362
PAIP2	-0,424932515
STX18	-0,424908275
EXOSC2	0,424895788
ZNF189	-0,424586459
ANXA4	-0,424454123
MYL3	-0,424440056
GTF3A	-0,423456419
MYO9B	0,423159491
TADA1	-0,423030051
NSUN5	-0,422567467
TMEM160	0,422521568
NICN1	0,422200181
PPP1R15A	-0,421805577
MAPK13	-0,421752503
MED28	0,421618074
HDAC8	0,421306704
PARP4	0,421296331
THOC2	-0,420954908
SBF2	-0,420554931
TMED8	0,419678967
ACCS	-0,419469635
CAMK1	0,419325673
ABCC5	-0,418888891
SCLY	0,418859268
MTERF3	0,418435756
STK35	-0,418318937
MRPL42	0,418312578
HNRNPA0	0,418204377
CYP2U1	0,41791302
CUTC	-0,417868956
SEC16B	-0,417782666
MCM2	0,417625921
C9orf64	-0,417133662
CCDC142	-0,416838606
KLHL8	0,416733439
CHST2	-0,416301342
IL1RL1	-0,416136093
PCDHGA9	-0,416113509
ZMYND12	-0,416055321
LPIN3	-0,41564878
TONSL	0,415457573
SLC35F6	-0,415426444
ACER2	-0,41485971
DHX16	-0,414783065
ACKR2	-0,414757576
DNAJC7	0,414395878
COA3	0,414307851
GON7	0,414091739
HAUS8	-0,413428632
GRB10	0,413426404
CIB2	0,413321162
SFXN3	-0,413318133
MOB4	0,413303585
RANBP6	-0,413267355
CPT2	-0,412169284
THSD4	0,412081655
AGO1	0,411995123
MPP2	-0,411111018
TUSC2	-0,411025776
TRMT10A	-0,410533464
OGA	0,410138476
PLEKHM1	-0,409815231
RUFY2	-0,409765515
RND1	-0,409545807
LRPPRC	-0,409483398
STEAP2	0,40946057
MCPH1	-0,409280309
WDR45	0,409200415
ALG6	-0,409027623
SERAC1	-0,408788588
MYO18A	-0,408575884
DEGS1	0,408086632
CCNH	-0,407900985
TTI2	0,407794688
ORC5	0,407529819
MRI1	0,407475153
SMIM14	-0,407347116
UBLCP1	-0,407199187
ADCK1	0,407096138
MRPL10	0,406993822
ETV1	-0,406558005
MINDY2	-0,406400776
LSM14A	0,40617883
FBXO31	-0,40578524
PHLDB2	0,405704056
TCF21	0,405362793
OSER1	-0,405229818
CAP2	-0,404819093
ITGAE	0,404696236
PEX3	0,404467803
POLR3C	-0,404383539
VEGFB	0,404070248
EIF4G3	-0,403931139
ATAD1	-0,403357818
FANCC	-0,402951207
PAN2	-0,402893172
RABL3	0,40253793
ANAPC7	0,402206396
KIZ	0,401903783
PRICKLE2	0,40185637
ADAM17	0,401786376
EFCAB1	-0,401749261
POLR3GL	-0,401666515
KRR1	-0,401355263
GSTO2	-0,401108345
NAPG	-0,400902708
RHBDD1	-0,400681326
DNAL4	0,400204683
PHLPP2	-0,399459768
TRERF1	-0,399415842
FSIP1	-0,399405484
RAC2	-0,3992821
DNMT3A	0,399152121
CIAO2A	0,399143349
KAT5	0,398840747
RRP1B	0,398576368
FAM20B	0,398483464
PIK3C3	0,39801653
VKORC1L1	-0,397922529
CEBPB	-0,397504994
AXIN2	0,396821241
EHMT1	0,396774619
LBH	-0,396405493
ARHGEF11	-0,396217325
GREM1	-0,395995404
DDX17	0,395702264
TEAD3	0,39521554
SNX21	0,395092694
CC2D1B	-0,394479489
LCMT2	0,393988994
WNT5B	-0,393532359
ANGPTL1	0,393341046
CPNE2	-0,392468827
TBC1D22A	0,392244859
DYRK1B	0,391857805
GBA	0,391303983
PLCL1	-0,391056093
PANX2	-0,391015022
PHAX	0,390914126
STXBP6	-0,390819507
IL1RL2	-0,390303855
MTCL1	-0,390257801
PDCD1LG2	0,390079768
ZNF436	0,389972281
GALNT12	-0,389600319
ANGPT1	0,389547587
B4GALT3	-0,389508689
PRUNE2	-0,389360095
CCDC138	0,388685331
MTFR1L	0,388657328
SFXN2	-0,388551727
CPNE7	0,387286093
PGBD1	0,386496843
ZYG11B	-0,386167361
ANKFY1	0,386163558
EEFSEC	0,386115799
MAP3K8	-0,385922317
PGPEP1	-0,385790953
INTS2	-0,385575817
SSH3	-0,385460463
APOL6	-0,385030086
SLC4A1AP	0,384610177
EXOSC9	-0,384442995
DCUN1D4	0,384264156
ORMDL3	0,384201708
SLC2A9	0,384171537
UBE2G2	-0,383468292
NCAPD3	0,383426969
RNASEK	-0,383405483
ARL14EP	0,383218378
RAB11FIP3	0,383208705
GCFC2	-0,383098201
SCRG1	-0,382842314
GALM	-0,382772153
COTL1	0,382678187
RAD18	0,382406561
ADD1	0,381792088
MAGOH	0,381722126
ARL6IP1	-0,381329377
METTL15	-0,381281838
HSD17B11	-0,380859962
PPARA	-0,380797271
BCAR1	0,380704604
UQCRFS1	-0,380557359
PCDHGA7	-0,38051408
CLDN12	-0,380206059
TACO1	0,380010099
MIGA2	-0,37988491
ERLIN2	0,379693647
TMEM126B	0,379405301
C14orf28	-0,379162617
PSMD12	0,37909362
GATD3A	0,378238523
TMEM67	0,37818135
CDK5RAP1	-0,37800813
LGR4	0,377884649
ZNF583	0,377509442
NIF3L1	-0,377248139
IFT140	0,377143199
PSMG4	0,376612791
THOC5	0,376549563
EID2	0,376457747
ICMT	0,376374517
MAIP1	0,376195699
PRPS2	0,375433526
MFSD5	-0,374942336
GDPD5	-0,374850444
ECM2	0,374663067
KIAA0355	0,374588478
PSMB8	-0,374556236
PPP1R16A	-0,374553706
IRF2BP2	-0,374305788
IL13RA1	0,373954084
PTGER1	-0,373884699
BRIP1	0,373797627
UQCRB	0,373782461
PIEZO1	0,373519648
ST7	-0,373431982
KIF3C	-0,373410689
MTMR9	-0,373359237
IQCB1	-0,37310162
MNS1	-0,373051839
TRIM25	-0,37297919
UBAP1	-0,372975488
DBT	-0,372973885
IRS1	0,37278164
SCG5	-0,37239558
MRPL34	-0,372075543
VPS53	0,371197952
PHF14	-0,371137439
UNC50	0,370758255
RPAP2	-0,370508647
EGFR	-0,370407608
ARMCX4	-0,37009304
STARD3NL	-0,370001213
FCHSD1	-0,369505683
RPL30	-0,369433633
SF3A1	-0,369285338
GOT2	0,369167586
BCORL1	-0,369132742
TARS2	0,368660395
TTI1	0,368473096
ALS2	0,368192816
SHPRH	0,368038156
ZRSR2	-0,368003467
CSRP2	-0,367819199
FIGNL1	0,36780339
OPA3	-0,367755219
RNF121	0,367685505
UPRT	-0,367194616
SDC2	-0,366374461
MPDU1	0,366365166
ASB7	-0,365840187
DHX8	-0,365456203
EED	0,36512825
NAGA	-0,364896605
AP3B1	0,364789644
MIA	-0,363929648
PPM1M	-0,36378459
MAP2K4	-0,363743816
PEMT	0,363208976
CYB561	-0,363122045
RALGAPB	-0,362982325
RBM18	-0,362941023
RBM20	0,362593497
EHD3	0,36253666
IRGQ	0,362241653
SINHCAF	0,362065082
IGDCC4	-0,361524364
GNG2	-0,361513626
DBR1	-0,361406348
MAP1B	-0,361177838
NRP1	0,360827955
ANGEL1	0,360533389
CYBA	0,360227777
AGFG2	0,359793434
PDHA1	-0,359037794
TMBIM6	-0,358863852
FBXO46	0,358604635
OSGEPL1	-0,358578108
ATG5	-0,35848929
NREP	0,358484153
TNRC18	0,357404342
SPEG	0,357394804
GLA	0,356967702
KNL1	0,356857674
DUSP12	-0,356720161
TMEM65	-0,355655546
ZNF335	0,355594793
VAC14	0,355361896
IRF3	-0,354705422
ANLN	0,354546779
TRIM13	-0,354161962
SETD6	-0,354154796
PCBD1	-0,353243026
UCK1	-0,352789387
DYM	0,351875812
MID2	-0,351770039
SLC25A17	0,351743786
JPH1	-0,351720517
TBRG1	-0,351526131
NEK8	0,351428947
EEF2KMT	0,351015234
PCBP1	-0,350679278
SOBP	-0,350468706
MICAL1	0,350364915
EIF3K	0,349856278
SDF2L1	0,349570954
PRKRA	0,349188367
RHEB	-0,348335929
RSU1	0,34816205
GPR108	0,347554854
NCOA3	-0,347432706
CC2D1A	-0,347080509
GJA4	-0,34685375
POLI	-0,346537158
IQCK	0,346273904
EML1	-0,345773701
TOP1	-0,345390017
MAGT1	-0,344627678
NUP153	0,344571484
NRDC	0,344251882
PSEN2	-0,344205372
RBM28	0,344198762
SAR1B	-0,344010537
SUSD5	-0,342727652
NUP88	-0,342265299
ORMDL1	0,341431658
RAB3GAP2	-0,341220827
PIKFYVE	0,34118138
GMPR2	0,341047627
TMEM182	0,340797698
CCDC15	-0,340777661
FAR2	-0,340496808
RFWD3	-0,340128028
CPTP	-0,340036694
DNAJC2	0,339701919
SNX3	0,339100454
OSCP1	-0,339019745
INTS6	0,338654596
ZFYVE21	-0,3386105
RASA3	-0,337790772
DENND6A	-0,337612576
CBX2	0,337538987
NR1H4	-0,337499021
TSPAN31	0,337450634
CCDC6	-0,337156545
ENO3	-0,337001425
STK36	0,336835678
SNX11	0,336537393
ZBTB14	0,336477323
PRPSAP1	0,336374772
CEP83	-0,336349219
BCO2	-0,336200743
PHYKPL	-0,336076851
CHCHD3	0,335723009
EIF1AD	0,335380863
COX5A	0,334627943
VAV2	-0,334366912
CPSF4	-0,334167404
GSTK1	-0,334154697
PGAP1	-0,334074582
ELMOD2	0,334003546
FBLN1	-0,333875251
TMEM69	0,333620198
ZNF717	-0,333431137
CD302	-0,333371124
BICDL1	-0,333223825
FOXP4	0,333127387
LYPLA1	0,332963428
ZSWIM3	0,332912527
PANK3	-0,332800789
ANAPC10	0,332770903
LRP5	0,332718283
PNKD	0,332566268
RBBP8	0,332556849
SIRT7	-0,332110437
MIDN	0,331926222
PI4KB	0,331750073
PI4K2A	0,331694342
GSTCD	-0,331585121
ADI1	0,331277657
RASA4	0,330412791
SMURF1	-0,330383691
SLC6A8	-0,330239852
HIPK2	-0,330156448
HEXIM1	-0,329853007
PCSK9	0,329756821
EXO5	-0,329396333
TUBA1A	0,329375389
DCTN6	-0,329189692
CCNC	0,328771717
ECHDC3	-0,328738435
SMARCAD1	0,328660718
TASP1	-0,328286842
CEBPG	-0,328157526
TSTD2	-0,327792141
CCAR2	0,327517693
AHCYL1	-0,327261745
SLC39A6	-0,327252981
DZANK1	-0,327008754
SNAP47	0,326723371
ZNF217	-0,326691235
CACYBP	0,326681589
SLC35G2	0,326013649
HPS5	0,325836294
EIF2B5	-0,325768116
TTLL4	0,325667442
HELQ	-0,325641445
RCL1	-0,325148454
AHCTF1	0,324964688
RPS6KC1	0,32485105
IL10RB	-0,324714005
MAD1L1	-0,324708885
PKN1	0,324545866
ST6GALNAC4	0,32437533
KLF7	0,324170328
NADSYN1	0,323692754
ADAMTS10	-0,323160025
THOC1	-0,323008806
ZIK1	0,322931654
ZNF408	0,322400203
MIER3	-0,322180318
PAM	-0,322177789
REPS1	0,322019267
MED7	-0,321894464
MSX2	-0,321767587
PWWP3B	0,321666614
CIZ1	0,321330531
MCM3	0,321326865
TMOD3	-0,321094731
SEMA4F	-0,320901546
NRIP1	0,320724596
MRPL21	0,320673379
ZGPAT	0,32059463
MTDH	-0,320536971
SLC4A2	0,320281358
TMED7	0,319783414
RDX	0,319720897
RAD51D	0,319696356
MAP7D1	-0,319518483
TMEM240	-0,319187266
BRPF3	0,318983703
MLLT3	-0,318860378
BLCAP	-0,318793722
DXO	0,31855377
EREG	0,318486155
FAM241A	0,318292633
VAPB	0,318193925
ANTXR2	0,318107661
DHRS7B	-0,316871452
DIP2C	-0,316838015
KDM5A	-0,316803583
SHPK	-0,316517052
KCNK6	0,316225796
PRKG2	-0,316050663
ADAMTSL2	0,315823619
QSER1	0,315725679
CMC4	-0,314877438
TPCN1	-0,314600733
ELAC1	-0,313314738
SDHAF2	-0,313200115
ZNF827	-0,312885003
JUNB	0,312729679
ANKRD13A	-0,312599959
HAUS6	0,312243671
KAT14	-0,312198812
GLIPR2	-0,312075377
CDC42BPB	0,311859962
TES	-0,311609326
NAGK	-0,311204709
NBN	-0,311115827
ARHGAP29	0,311013025
ASTN2	-0,31092316
B4GALT4	0,310884176
CCDC25	-0,310158843
DNAJA1	0,310151364
SPACA9	-0,309717953
GNG8	-0,309699361
SYCE1	-0,309443849
ZFP30	-0,308837755
HADHA	0,308642545
HP1BP3	-0,307751889
IQCH	-0,307628874
UFM1	-0,306823118
BTBD6	-0,306585679
CPLANE2	0,306412245
DACT3	0,306179956
UBC	0,30578647
PLEKHO1	-0,305764339
VEGFC	-0,305334913
HAUS3	-0,305256737
MFAP4	0,305007626
TRMU	-0,304526509
TBC1D20	-0,304421645
DCAF6	-0,304411233
EML4	-0,304386757
ARHGAP31	-0,304269387
DNASE2	0,304038087
TGFBRAP1	-0,303560024
ABCB10	-0,30269117
TSPAN5	-0,302400251
SYNPO	0,302134941
RC3H2	-0,302113832
POT1	-0,301569931
TK2	0,301337288
TP53BP1	0,301132216
NEMP2	0,300855987
RAB3IL1	-0,300851325
STC1	0,300712492
TRIM46	0,300610842
SCAF11	0,300589638
CNOT3	-0,300585632
CHFR	-0,300579847
CENPJ	-0,300256586
TMEM60	0,300047783
TGDS	0,299936718
STX17	0,299612091
ADCY9	0,299608249
TJAP1	-0,299248739
MBOAT7	0,299056355
LRP8	0,2990231
ANKRD42	0,298820651
ACTR3B	-0,298594012
SPSB1	0,298431659
TLCD2	0,297917735
TELO2	0,297819963
SHARPIN	0,297796302
CUEDC1	-0,297532812
LYPD6	-0,297474004
HEATR3	0,297091989
RAB8B	-0,296881063
SPAST	0,296781166
SUGT1	0,296429479
CDR2	0,296316533
ZBTB44	-0,296299676
THUMPD3	0,296158966
POLRMT	-0,296063549
RWDD2A	0,296036175
AP1G1	-0,295969693
TBC1D23	0,295746468
ATAD2	0,295625252
TMEM39A	0,295293509
KLHL41	0,294860438
CABLES1	-0,294490692
SPATA5	-0,294408811
SMARCD3	0,293940604
DAAM2	-0,293211106
TCOF1	0,292579638
BTG2	0,29256226
YWHAG	-0,29242587
MFSD14A	0,29240352
AKR1C2	0,292113541
MAP3K14	-0,29204499
SNX14	-0,291994354
HDGF	0,291975968
NDUFA10	0,29190323
ZNF790	-0,291897782
ANXA3	0,291820213
MUTYH	-0,291564453
AKR1C3	0,291219254
THNSL1	-0,290852382
INSYN2B	0,290825596
CRTC2	-0,290752999
XPO4	0,290433344
MEX3D	0,290236488
ASL	0,289925212
CAPG	-0,289865017
LRRC6	-0,289649666
SNX18	0,289147384
ZNF251	0,288919823
RAF1	-0,288890166
TRNT1	0,288801058
TMUB2	-0,288597119
SLC25A11	0,28834112
SOWAHC	0,288337993
AZIN1	-0,288278977
HIF3A	-0,288008427
SMARCB1	0,28797508
SLC15A4	-0,287734514
ADAM15	0,287055092
RNF170	-0,286669953
MAPRE1	0,286423752
TXLNG	0,28615261
RPS13	0,285840307
INPP5E	0,285535382
ADGRD1	-0,284804426
TTF2	0,284782471
PPT1	-0,284666418
PRPF8	-0,284644153
MTOR	-0,284310574
ETS2	-0,284146205
PCDHGA5	-0,284138948
CXXC5	-0,283838109
TESK1	0,283368593
DPYSL2	0,283283278
MCMBP	-0,283227788
CCND1	0,2831228
IMPA1	-0,2830172
SOCS6	-0,282904478
AAGAB	0,282702465
EPO	-0,282597131
SNTA1	0,282475305
JCAD	0,282291134
LDLRAP1	-0,282232569
RERE	-0,282207336
BRMS1L	-0,281981554
VRK2	-0,281962162
WDR66	0,281959123
MORN1	0,281713245
CEP76	-0,281694874
FKRP	0,281607729
BORCS7	0,281372034
CRMP1	-0,281195973
FAM160B2	0,280485099
CTNNBL1	-0,279726517
RUSC2	-0,279309368
MAGEH1	-0,279304636
TIGAR	0,27882481
HUNK	-0,278782966
FOPNL	-0,278744371
TMEM109	-0,278699473
DGCR2	-0,278473789
TRIM3	0,278360967
ZNF277	-0,278145723
RELB	-0,278086481
NARS1	0,277866073
D2HGDH	0,277796945
SCRN2	0,277688026
HDX	-0,277525994
HBS1L	0,277284767
SDHB	0,27721982
ETV5	-0,276800339
P2RX4	-0,276492
ENTPD7	0,275592085
CNOT9	0,275381577
GPRC5B	-0,275349026
NSD1	-0,275173172
FAM3C	0,274978018
CFAP69	0,274694818
AZIN2	0,274342646
PIDD1	-0,274068378
PCDHGA6	0,27403223
RPS17	0,27393475
CDON	0,27379215
SOS1	0,273535315
SOGA1	0,273456033
FAM234B	0,273293195
MTPAP	-0,272914993
IL17RD	-0,272527944
FAM151B	0,272004762
ADAM12	0,271997856
YIPF6	-0,271824823
B4GALT6	-0,271682347
KDM5C	-0,271534332
LETM2	-0,271456452
GAREM1	-0,271213895
FOXRED2	-0,271006357
FBF1	0,270615785
CLCN7	-0,270481358
ZNRD1	0,270469522
DHX30	0,270207721
RNFT1	0,269694538
SDHAF3	-0,269530087
C9orf40	-0,269462914
CFAP20	-0,269011057
HEXIM2	0,268722403
KMT2D	-0,268301486
ASPSCR1	0,267987564
EXOC1	-0,26783682
NASP	0,267773041
ANG	-0,267763729
RNASEH2B	-0,267689167
NXT2	-0,267573303
LRRC57	0,267081997
PIGV	-0,266904824
ANKEF1	-0,266764746
VEZT	0,266706796
PIN4	-0,266223361
AP3M1	0,265595013
HENMT1	0,265559147
SORD	-0,265392846
SLC25A26	-0,265365358
AHDC1	-0,265259071
PRKD3	-0,265090189
ACD	-0,264971666
TTC38	-0,264746274
UBTD2	0,264548771
STRN4	-0,264406477
MED23	0,264385064
RAD51C	0,263873562
SNCAIP	-0,263366236
PMS2	-0,26323083
CEP68	-0,262618813
LRRC20	-0,262366219
TMEM47	-0,261806229
SLC2A1	0,261645769
COMP	-0,261354467
TRIM56	0,261268018
TTC39C	-0,261238152
FAM120C	0,261226485
WASHC2C	0,261173687
ARHGAP24	-0,261085897
EPHX1	0,261059149
DCAF5	0,26079613
TRIP12	-0,260764463
ACTR1B	-0,260646949
ZMAT3	-0,26038973
EPHB6	0,260017807
TMUB1	-0,259995075
PNPO	-0,259927185
TCTE3	0,259701459
ARHGEF18	-0,259691805
MROH8	0,259609728
GXYLT1	0,258889914
ZCCHC7	-0,258887474
CASK	-0,25858093
CD40	-0,258514795
SLC7A10	0,258119974
NR1H3	0,257973915
MTF2	-0,257812376
YIPF4	0,257689906
DTX3	-0,257635501
SMAD4	0,25744508
FAM149A	0,25727241
CLK3	-0,257080563
AR	-0,256916981
AK1	0,256721348
WDR11	-0,256689758
TMEM179B	0,256616295
GNAI1	-0,256432903
TMEM237	0,255829253
PELO	-0,255314138
PRPF40B	-0,255232578
DYNC1LI2	-0,255197555
RFTN1	-0,255053251
KMT5B	-0,254900116
DNAJC3	-0,254875944
ALG11	-0,254757222
RUNX1	-0,25470817
SMARCC2	-0,254662738
RAD21	0,254644576
FMC1	-0,254405683
DIPK1A	-0,254361631
ETFDH	-0,254305932
SMC6	0,254213011
LRRC3	-0,254211559
TMPO	-0,254080767
ADAM33	0,253677156
MZT1	-0,253657834
CENPA	0,253629915
DHTKD1	-0,253621869
RNF113A	0,253578644
XKR8	-0,253564207
SBSPON	-0,253533353
INKA2	-0,252492509
EGFL7	0,252254773
ALDH1L1	0,252101054
DLC1	0,251873284
CFAP36	0,251797083
COL24A1	0,251606305
CCDC171	-0,251114588
ZFAT	-0,251113522
CITED1	-0,251028017
ZMAT2	0,250660772
GNA14	0,250634115
MRPL50	0,250606633
LTBP2	-0,250560649
IWS1	0,250234567
CSNK1G3	0,249985292
PTGS2	-0,249827389
SDHAF4	0,249745101
CYB5RL	-0,249608398
IFIT1	-0,249560738
GALNT9	-0,249540676
FOXD1	-0,249423863
UNKL	-0,249331937
SYCE1L	0,249252634
SLC25A28	0,249090015
KIN	0,248951065
MRPS31	0,248699865
TMEM177	0,248605034
NIBAN1	-0,248443513
ZNF175	-0,248272433
KLHL22	0,247781043
FNDC3A	0,247774608
AEBP1	-0,247732567
SON	-0,247259203
L3MBTL2	-0,247089366
FAM160B1	0,246851215
LAMP2	-0,246640897
JKAMP	-0,246497579
STK3	0,24604103
RBMS2	-0,245980561
MTERF4	-0,245577132
SLC22A3	0,245133689
ELP1	0,244418086
CEP112	0,244237101
FAIM	-0,243713478
LNPK	-0,243105955
RPUSD2	0,242915034
RASIP1	-0,2428816
DYNC2LI1	-0,242808414
QDPR	-0,242653477
FAM120B	-0,242175952
MAP9	0,241950566
CSTF1	0,241759529
ZFPM2	0,241606799
RPS6KA3	-0,24134736
PIGB	-0,241326625
ALKBH6	-0,241030591
LGALS3	0,240976729
CHMP5	-0,240647565
LPAR1	-0,24027926
TRPM7	-0,239971629
PLEKHF1	0,239910476
MPST	-0,239765397
BAG3	0,239685839
JDP2	0,239524105
ODC1	-0,239448941
FAM43A	0,239264663
DERA	-0,23907005
ZZZ3	0,239051505
PLCB3	0,23901943
KCTD11	0,239009992
RNF126	0,238954062
TIFA	-0,238833714
CDK5RAP3	0,238558224
ANKRD35	-0,238380261
IRF9	0,238370352
TLE3	-0,238200665
HNRNPA2B1	0,238067908
RIF1	-0,237847492
SIN3B	-0,237493001
PARD3	-0,237387943
COPS3	-0,237206182
FBXL2	0,236827328
PRKAR2A	-0,236789861
EPHA3	-0,236693292
