table.gene	log*sign
CHST1	4,168481898
ACSL5	4,166888189
IRF8	4,165603755
MAPK8	-4,163980422
PRSS3	-4,158227054
LYVE1	4,15822118
CPM	4,157995358
WDR66	4,156922914
IFRD2	4,156338945
IDS	-4,155640631
CRIM1	-4,152609654
ZBTB46	4,15250311
SERPINA7	4,151653935
HGD	4,148752503
IRF4	4,147157115
GSTM4	4,146168943
ZDHHC7	-4,145573705
AGT	4,144841223
RALGAPA2	4,144367695
ALDH1L1	4,144311897
OGDHL	4,142823847
CXCR4	4,142236106
LCAT	4,141105462
THSD4	-4,139849867
SMYD2	-4,139326593
TIMELESS	4,138588399
AP1B1	4,134571882
LSR	4,133483952
IL17RB	4,133362728
SLITRK6	-4,132724943
S100A1	4,13262009
PLEKHG3	4,130274156
UNG	4,128838393
PLA2G5	4,128801911
HOXD8	4,128250795
RPH3AL	4,127750018
RNPS1	4,126742158
FBXW11	-4,125821104
HOXA2	4,125474487
VNN1	4,121917223
KCNT2	4,119852489
PREB	4,119737765
BLOC1S6	-4,118219023
RTN4RL2	4,118147629
NRP1	-4,117525676
DESI1	4,116897257
CDCA4	4,116598004
EMCN	4,115570399
RAI2	4,115066195
TIMM17B	4,111194688
PIPOX	4,109822582
BCO2	4,109456652
LRRK2	-4,108331719
ALDH16A1	4,10730902
METTL7A	4,106532499
HSD11B1	4,106479598
CXCL13	4,106331503
MARCHF1	4,104000387
MAML3	4,103566662
MYOM1	4,102773486
IL18	4,102546525
ITIH2	4,100139369
PRRX1	-4,094814195
ACD	4,093582442
ELOVL6	4,092562564
KLHDC4	4,09248113
DRAM2	-4,090555924
CEBPA	4,086348888
PCBP3	4,086070312
CMPK2	4,08413996
ESPN	4,08283955
ARHGAP19	4,081963435
PSMD4	4,080143403
IQGAP2	4,078615375
PLAT	4,077561225
SPRYD4	4,072696564
GOLGB1	-4,072344625
NFIA	4,071602913
HSPB6	4,071598855
DHX40	-4,070452185
S1PR1	4,070211822
KNG1	4,069141048
PREPL	-4,068467822
CENPM	4,066818851
RCL1	4,066146575
TPD52L1	-4,063722957
LAMC3	4,063553974
FOXO1	4,062107249
GOLGA5	-4,061747169
DNAJB11	4,061305415
MRO	4,060728044
KHK	4,05767375
DRG2	4,054009619
ARHGEF6	4,053201635
MLX	4,053007656
SEPTIN6	4,051693708
S100B	4,050407569
RGS16	4,050043518
FLAD1	4,049892818
RAB27B	4,048304235
STARD8	4,048042937
TBC1D20	-4,047434802
SH2D4A	-4,047168536
PLEKHA7	4,046068211
TWNK	4,045390612
AKR1C2	4,044771425
PDE2A	4,043787239
RPS17	-4,043370312
EPHA7	4,036631388
DEDD	4,035110519
RPS6KB2	4,03377356
PPP1R3C	-4,033687571
ARL6IP5	-4,033617294
MOB1B	-4,031960725
HLF	4,031662641
MYO1F	4,031581255
ZP3	-4,030518269
GNA14	4,029380957
NUP214	4,028646516
STEAP4	4,026248577
ST3GAL1	4,025836356
BMF	4,025648284
ACBD7	4,022314
HVCN1	4,022234141
JPH1	4,021938605
RAI14	-4,021713079
KHSRP	4,021456464
CARD11	4,020782608
SNX7	-4,015841607
L3MBTL2	4,014026908
ADRA1A	4,013172336
NTN1	4,012183367
MAPK13	4,010701883
SLC39A5	4,008034624
CUL4A	-4,006679203
SERPINC1	4,005696698
CDIP1	4,005106878
ALDH1A1	4,003658463
GBP3	-4,002818347
AVPR1A	4,001244691
LSM7	3,997032721
SERPINE2	-3,9968375
EXOC7	3,996587647
COBL	3,996141244
MNAT1	-3,995751459
MRPS28	3,994491577
CYP4F22	3,993539842
GHR	3,993070374
TYROBP	3,991740174
CCDC107	-3,991554519
TIMM8A	3,990927858
SNX9	-3,98988321
RRAGB	-3,989085049
LRPAP1	3,98865233
ACTR10	-3,986000705
MRM2	3,983464541
DDAH1	-3,982644236
STOX2	3,981994578
TRIM55	3,981511596
RBM4	3,981337416
MRPL37	3,979116317
DUSP6	3,977438084
CLK2	3,975449896
NBR1	-3,971777967
CFI	3,970619791
GDF5	3,970136796
CRTC2	3,969252354
PPM1G	3,968896775
TYRO3	3,968738333
CYBB	3,967986625
DNM2	3,967354105
WNT2B	3,965744637
SMARCAD1	-3,9650933
CD163	3,963025488
DIPK2B	3,962852502
DOLPP1	3,961456319
RBKS	3,961231994
EIF5A	3,96068012
SEC24C	3,960017574
MAGI3	3,954398034
NFYB	-3,952599905
ZFHX4	-3,951217675
L3HYPDH	-3,949205865
RNF128	3,948066195
RAP1GDS1	-3,947693736
PTGR1	3,946671488
CLDN2	3,941973095
ORC6	3,941475947
FEM1B	-3,94045145
CDC45	3,938817908
CYP39A1	3,938613647
CSRNP3	3,935131404
DPAGT1	3,934333924
SULF2	3,930949304
DLX2	-3,928888671
MEF2B	3,927672934
TFR2	3,927578482
MPV17L	3,926500062
MAOB	3,926096216
GON7	3,924966157
NUP93	3,924324416
MAFK	-3,924175779
TNFAIP8	-3,924061255
DSC3	3,922805503
PPM1E	3,921745463
BYSL	3,920379191
PLSCR1	3,919424813
MMRN2	3,918589355
IL6	-3,91854397
RIOK3	-3,916609644
CXCL3	3,911836242
ITGB1BP2	-3,910519211
GPM6B	3,904647406
HAND2	3,90247756
NHS	-3,901602718
ZNF711	3,901277489
GBP7	3,899354312
PRSS8	3,898792984
CD93	3,898270504
CEP41	3,897615015
BBS2	-3,896797862
CDA	3,89653074
PRRC2C	-3,895817528
IL6R	3,893857495
OAS3	3,892656246
GLYAT	3,892516371
DMAC1	3,889201094
FAM76A	-3,888190314
CNR1	3,886847623
TACO1	3,886254821
BORCS8	3,885949821
MVD	3,884893572
CYP7B1	3,88329177
CDC20	3,883043461
YAP1	-3,882412066
NSUN6	3,881426921
ITGB2	3,879743932
DNPH1	3,877065879
CABLES1	3,876744271
EBPL	3,87670196
EMP2	3,875794928
LAMA1	3,874632655
ABCA8	3,872714639
SORD	3,872261566
SORL1	3,868194774
AIF1	3,867774951
BRI3BP	3,867240322
C16orf74	3,866082531
FOXP4	3,864807341
FIG4	-3,864697309
ITIH4	3,858949033
AKAP1	3,858606103
FGG	3,857781734
RSRC1	-3,857386584
NPRL3	3,856232575
MYO1D	-3,855955206
CYP17A1	3,855441174
ABCG8	3,85434769
SLAIN1	3,853577696
AOAH	3,851891858
PIH1D1	3,850348512
STOML2	3,849661813
MCM3	3,849206933
NCALD	3,846888736
SLC8B1	3,846571349
RRP9	3,843568873
THY1	-3,843260862
POLE	3,843058509
FGA	3,843056793
MDFIC	-3,842076081
SHE	3,840166208
KCNQ5	-3,838393517
HMGCS2	3,838204123
GINS3	3,837093589
MLEC	3,836253419
RAPGEF4	3,835561231
AK7	3,835214664
GPR37	3,835069813
PPP1CA	3,834461231
CD3EAP	3,830273212
RTKN	3,830025597
KIAA0319L	3,82994404
ANGPT1	-3,828201983
NSA2	-3,826527223
ART4	3,825230352
CMC2	3,825213426
ADH4	3,824617981
TCOF1	3,824260462
NGF	-3,824114899
USP43	3,821467251
HSPA2	3,81984374
FGD2	3,818433778
IRX1	3,816880551
DDHD2	-3,81564307
TUBB2B	3,815573543
CYP2S1	3,814804409
TCF7L2	-3,813265273
MCM2	3,812099895
PARD6G	3,811747631
SEMA6B	3,811728088
MTTP	3,810404466
AGMO	3,810135677
CALHM5	-3,807706878
SOX5	3,806790946
APCS	3,801808651
ST14	3,80101212
STX7	-3,798908537
PLEKHA3	-3,797093632
FLT3LG	-3,79655473
NGEF	3,795938078
CMKLR1	3,79590614
HERC4	-3,795531633
KIF2C	3,795452552
ABHD2	3,794925176
HSD17B10	3,791898444
KCNJ2	3,79106415
PRXL2C	-3,790428502
RGS14	3,789754334
TNFAIP8L3	3,78957673
DTNB	3,789090292
NIPSNAP2	-3,776822258
TMEM87A	-3,776076297
SRSF9	3,774987851
MPRIP	-3,774761397
MIS18A	3,770895295
TBK1	-3,770703525
DCUN1D4	-3,770664986
SNX22	3,769412301
DDX5	-3,768762494
TWSG1	-3,767218564
ARMC6	3,766766541
MS4A7	3,765558085
IRX2	3,765294563
INAVA	3,76507422
TBC1D23	-3,763259667
GFAP	3,762289936
TLE1	3,759787804
FMN1	-3,759116612
GASK1B	3,757191135
FGB	3,756963053
PLVAP	3,755968744
SLC14A1	3,754328963
IGSF9	3,753587201
OSER1	-3,753510698
CASC4	-3,75333055
MYH14	3,7505467
ADGRF5	3,749544482
RAB37	3,746835234
RFC3	3,746184989
SPIN1	-3,745755759
PLEKHB1	3,744827801
ANKRA2	-3,743493551
SDK2	3,743139946
MCM4	3,741693936
RRM2B	-3,736622545
SINHCAF	3,736593644
GCA	3,73452461
GLDC	3,732592478
ARHGAP25	3,732182127
PAPLN	3,730910477
EPHA3	3,730358647
PSRC1	3,727434171
KLRG1	3,727275357
NFIB	3,726109725
AGK	3,725736964
TMEM100	3,722362681
EXT1	-3,72227459
REST	-3,719723211
SERPINF2	3,718107802
SLC38A3	3,715553249
SLC7A11	-3,715273292
ADAMTS1	-3,712674594
MS4A6A	3,712365129
FAM20A	3,711744096
TARS2	3,709821521
PCDHGA1	-3,709735732
ITGAL	3,707516398
EIF4A2	-3,706165978
PRPF8	3,70530005
TRIM27	3,705266226
GCN1	3,705059573
CCDC91	-3,704925966
A1BG	3,703064456
BCL2L12	3,702582784
NCKAP1L	3,701896276
ABCB1	3,701444472
HOXD4	3,700352266
PKIG	-3,700197643
NOP2	3,699527176
ANO5	3,698896479
LEF1	3,697933047
GPRC5B	3,697914784
APOH	3,696453877
NFE2	-3,696167399
STXBP6	-3,695438191
FABP7	3,694901488
CTIF	-3,694086147
PTPRC	3,689315568
SLC35A4	3,688736404
PAX6	3,687308693
QPRT	3,684886348
CIR1	-3,683369156
SPIN4	3,682066957
IGFBP1	3,67896132
NAGS	3,678490737
CYP2E1	3,67785919
PPFIA1	-3,674798173
MEX3A	3,674398862
MAST4	3,674196453
SLC16A12	3,673551376
GIMAP8	3,673454255
CYP3A5	3,672835656
INSYN2B	3,671876762
WDR86	3,670509335
AMBP	3,669652212
SOX17	3,668089531
HYAL2	3,667906791
CMPK1	-3,664944436
MAP2K4	-3,663930897
PACC1	3,663677834
RDX	-3,663098543
ITIH1	3,658789204
DNMT3A	3,657530339
RRP1B	3,65593899
GIMAP4	3,653766037
HJURP	3,652849545
PFDN6	3,651204018
C6	3,651129757
RB1CC1	-3,649853066
POC1A	3,649529354
TEAD3	-3,648188419
WNT4	3,647847065
IL13RA2	3,647733696
UROD	3,647456603
TTR	3,647296312
ARG1	3,646163378
GALNT10	-3,645458936
TVP23A	3,645031112
GPNMB	-3,64330792
BAIAP2L2	-3,643256833
C14orf28	-3,643034543
HNRNPD	3,642817109
ROBO4	3,642265628
BHMT	3,641370954
RBM47	3,638698308
CHRDL1	-3,636519872
EMC1	3,636391558
RUVBL2	3,636167615
MBNL1	-3,635987557
SNAP25	3,635602085
PEMT	3,635433425
SLFN5	-3,635368167
G0S2	3,634632764
PDE3A	3,633221442
NR1H4	3,631451222
ORC1	3,629614042
RASA4	-3,629408967
SYNE4	3,628457125
TNKS2	-3,627780512
RNF11	-3,627120046
ADD2	3,625420312
IRAK3	3,624305041
SH3BP1	3,623179941
SLC17A1	3,62153143
PRRG4	3,6205289
MIIP	3,616648528
APOC2	3,616608857
SERPINA6	3,615748
DPM2	3,615687907
PIN1	3,615496003
RFX1	3,614951709
ALDOC	3,613978304
PHF8	3,613752006
CDCA7L	3,611669493
MEIS2	3,610643857
RPP25	3,607078316
DOCK8	3,606902689
GALNT1	-3,60675847
DPH2	3,605999983
TLK1	-3,60583534
DDX19B	3,605531823
RWDD2A	-3,605052405
TP53I11	-3,604655763
GPR137C	3,604367251
PTPRU	3,603942126
DHRS9	3,603291097
GLRB	-3,600649264
GIPC2	3,599242403
ITM2A	3,597931084
PFKFB2	-3,597022105
RHOT1	-3,595951568
PFDN2	3,592573699
ZNF703	3,591770489
HPX	3,591255405
ANKFY1	3,59052697
RPUSD2	3,590169071
POLR2M	-3,588626899
TBRG4	3,587401409
TNFAIP1	-3,58628788
PCYT2	3,585794978
OSBP2	3,585136829
CD14	3,580796494
WBP2	3,580358519
HNRNPL	3,579459086
C19orf53	3,578794872
NINJ2	3,578631518
ILVBL	3,578596001
GJA4	3,57857613
HPGD	3,578414321
TESK1	-3,577817454
ZSCAN22	3,576721112
DPP3	3,575441836
ESRRG	3,572554411
CCDC68	3,570263727
CLEC1B	3,568681784
HEATR3	3,568527552
WASHC2A	-3,568223717
AKAP8	3,567352796
SERPINA10	3,56664985
ASPG	3,562622986
PLAAT5	3,562443886
SLC43A1	3,559396383
NPL	3,559094005
DEF8	3,557712311
SNCA	3,556160006
F9	3,555368531
GOT1	3,552719845
BLOC1S1	3,552263395
ERCC6L2	-3,551386363
BLNK	3,550460627
TSPAN13	3,550045108
NR5A2	3,549422263
SLC25A43	-3,54932553
RGS1	3,549081917
MET	-3,548614226
PIAS4	3,547980409
SYT7	3,54789014
HPN	3,546975439
SPI1	3,546443426
ZNF467	3,546079417
ASGR2	3,544071286
HCK	3,543279485
CREBRF	-3,542609838
PPP1R35	3,542418605
SOX7	3,538964508
HDHD5	3,537334434
SSR4	-3,536771738
GPC6	3,535967377
UNC13A	3,535668737
MAP1A	-3,531988346
SLC6A1	3,531057879
POPDC3	-3,530490601
COPE	3,529964527
WAS	3,528925135
FAM184A	3,528743504
HLA-A	-3,52871878
TRIR	3,528440221
GOLT1A	3,528346842
IL10RA	3,527351164
TTC38	3,526150875
STARD5	3,525327156
CYB5B	3,525164621
GC	3,523986555
PLPP2	3,522654284
TRAIP	3,522414203
RIPOR2	3,521210359
SH3BGRL	-3,520726346
TTC13	-3,520316064
ARHGEF16	3,520205835
MIER1	-3,519202052
COL22A1	3,516542545
GINS2	3,515340272
TTYH2	3,514011774
PAX8	3,513798025
EDN1	3,513509952
MPP5	-3,513188941
TENT5C	3,512672834
CGN	3,511303487
CRIP1	-3,51097499
PRKAR2A	3,510186039
RAB11B	3,509653578
OCLN	3,509451304
APOB	3,506343235
FGF21	3,505275385
CHERP	3,504157358
MASP2	3,502762315
TNS3	-3,502735267
SF3B2	3,502621671
WDR62	3,502524435
DOCK1	-3,50180854
ZC3H18	3,501268003
SGTA	3,499375633
CYP1A1	3,497923465
PTPN6	3,497394402
NDUFV1	3,497197775
DDX6	-3,496729498
CD34	3,495758636
CD82	3,49538705
NDUFS2	3,493062568
HMGB2	3,49199794
ALDOB	3,491529843
CENPW	3,490721281
TSPAN12	3,490581205
QSOX2	3,489381772
CDC25A	3,488139111
DTX1	3,487808784
ALB	3,487099798
PLAAT1	3,485578199
ZC3H10	3,485447915
SPEG	-3,485176204
PRKCB	3,485120282
USP12	-3,484927267
LRRC42	-3,484062379
SNCB	3,483826105
RPS6KA5	3,483119869
NDUFB7	3,482628914
BCL6B	3,482404616
CTPS2	3,481927071
CDT1	3,480899733
STK38L	-3,480739166
VRK3	3,480115987
GRB2	3,479573042
CDHR5	3,479205095
MYOF	-3,478870328
REEP6	3,478748253
LMO7	-3,47849012
DES	3,478384848
CPB2	3,475896544
HECW1	3,475752752
DOT1L	3,474967139
DIPK1A	-3,474364011
SUSD4	3,473887929
RBAK	-3,471928552
ADGRB3	3,470919975
CPN2	3,470654015
MCU	-3,46900629
HABP2	3,468910128
PCDH1	3,46838092
INHBE	3,466817497
SERPINA11	3,466336024
FZD5	3,462939487
AOC3	3,461835252
SARDH	3,459893535
DBP	-3,459289477
CITED4	3,459178066
ERAL1	3,458835944
MGAT4A	3,457919777
CCHCR1	3,457618471
OLAH	3,456848264
SRRT	3,454393284
GRM7	3,453678754
TMEM214	3,453334343
C8B	3,451839464
ERG	3,45015857
NSFL1C	3,44844093
SYN1	3,448231952
CHRNB1	3,447929049
NPDC1	-3,446522695
CHST13	3,44631372
DNER	3,445028685
HJV	3,444118938
NKD1	3,443721436
NUDT8	3,442464177
CCDC186	-3,442252898
TTLL12	3,441536772
SLCO2A1	3,441463599
NKD2	3,440880625
CFP	3,440564938
CCDC126	-3,43963259
TMEM186	3,43911942
KIF18B	3,438635852
NDUFS4	-3,437644896
LMNB1	3,437396279
TRMT2B	3,435764497
KRT222	3,434126238
MORF4L1	-3,433772238
PPP1R1B	3,433245074
PYGM	3,431932195
RAB20	3,430775143
DNALI1	3,430757303
ADORA2A	3,430244613
ASGR1	3,429905735
SLC2A2	3,429436015
ZNRD2	3,428047252
NME1	3,425841367
DPYS	3,425554697
BHLHA15	3,424127265
ANK3	3,424039092
PPP1R16B	3,424031373
ILDR2	3,42338417
ANGPTL3	3,422693402
MEPCE	3,422030709
DMAC2	3,421855648
ALOX5	3,41516228
HLA-DQA1	3,415091803
LLGL2	3,414960912
TUBB4A	3,412874371
BTF3L4	-3,411541832
HS3ST1	3,409802744
C8A	3,409176607
TMEM158	-3,409173862
TARBP2	3,408986067
TMEM263	-3,408714161
VAC14	3,407427837
REEP3	-3,407169171
NFAM1	3,405808686
GALNT9	3,405615625
SLC1A4	-3,403485904
MPND	3,403445328
TTC3	-3,403386598
PTPRQ	-3,403272246
JDP2	-3,401637399
CPNE3	-3,399520715
RAB38	3,398828126
RORA	3,39780992
DUS2	3,393624829
ANPEP	3,392304173
H3C12	3,392255385
CYP2C18	3,390377736
DOCK4	3,389996953
SLC22A1	3,389950551
CLDN1	3,388661248
SPEF2	-3,388200503
FANCA	3,386182218
TMPRSS2	3,385669348
RAD54L	3,385637825
RAMP3	3,385440824
ENPEP	3,385164856
TCF21	3,38474102
CPLANE1	-3,384293124
PLEKHM2	-3,383527115
TES	-3,382372275
PIK3CA	-3,381643543
GRHL1	3,380957255
SYCE1	3,380824397
APEH	3,380464131
F2	3,379837939
MRAS	-3,378795958
FABP1	3,378767186
FRK	3,378219728
ARL6IP6	3,37678019
ITGAV	-3,376430106
ZMAT5	3,375573325
SHC2	3,375571998
FERMT3	3,375550971
TMEM35A	3,374227451
MYO5B	3,374205013
RPLP0	3,373559676
ARTN	3,373457926
CTSS	3,372056442
MPEG1	3,37195932
ATP8B4	3,371758811
OSBPL11	3,371443748
IL1RL1	3,371382237
FBN2	-3,371295773
KIAA1755	3,370168024
IGF1R	-3,370050287
TNFRSF9	3,369094818
PHF23	3,36812665
CRHBP	3,368016404
RASGRF2	3,367616317
TMEM88	3,367308337
AMPH	3,366363528
EFNA1	3,366063852
POLDIP3	3,364334711
LPAR2	3,364021879
CYP2A6	3,363708947
FBXL17	-3,363216969
HP	3,362574019
WT1	3,362149023
TRIM36	3,361750611
LRRN1	3,361609984
KIF13B	3,361274091
TOR2A	3,360648175
RDH16	3,359573845
E2F5	3,358701778
SPC25	3,358428579
SATB1	3,354667859
AADAC	3,354269086
PTPRK	-3,354006715
IGFBP7	-3,353557734
GTF2H1	-3,351646038
LEAP2	3,351182133
CAST	-3,350675234
TMCO6	3,350258913
CYTIP	3,349918151
ALDH6A1	3,348996216
HOXB3	3,347923517
GOPC	-3,347800747
TUBG1	3,346770051
TMPO	3,346328545
NEDD8	3,345979118
GRIA3	-3,344615292
HAL	3,344612677
ADAMTS9	3,342383489
RAB5IF	3,342222541
CYTH3	-3,342079511
TMEM101	3,341525485
ATP1A3	3,341055182
CD53	3,341034865
CD38	3,338980695
RABGAP1	-3,337923566
CIDEB	3,336193362
ZIC2	3,334924428
PLIN5	3,334502364
LMNB2	3,332637666
UBL7	3,330779372
ACSM5	3,330770521
ZMYND11	-3,330754501
DGAT2	3,329925934
TAT	3,329765682
GRTP1	3,329682337
MAP7	3,328914722
SCARF1	3,328650708
CTSV	3,328071999
ECM1	-3,327862477
TFAP2C	-3,327114276
SRSF4	3,32705978
RAB18	-3,326107103
ADGRG6	3,323945566
MRPL53	3,321157631
DCAKD	3,321128834
MAPK4	3,320541108
LMO2	3,320132672
TIMD4	3,319741523
ING2	-3,318236157
AQP9	3,317735211
INHBC	3,316432093
ZNF266	-3,315821936
GJB2	3,31574258
ESRP2	3,31521119
SLC25A26	-3,314085884
CXCL14	3,313512136
ENTR1	3,312750136
RAB9A	-3,312251705
HSD17B14	3,311836871
SAMD12	-3,311619887
PRIM1	3,309971755
NUBP1	3,309615795
NFASC	-3,309382896
B3GALNT2	-3,308575799
RPRD1B	3,308556893
LCP1	3,306301991
SSC5D	-3,305572128
MSL1	-3,304461399
EXOSC5	3,304095729
CXXC4	3,303866766
TMEM60	-3,303272655
PHACTR2	-3,303266161
PDZK1	3,302612093
RPS6KL1	3,301390031
AHSG	3,300249905
SIPA1L3	3,297388607
EFR3B	3,296668117
STAR	3,29420789
MLXIPL	3,290513693
CCK	3,290325734
FAM110C	3,289482624
DHX16	3,28932132
COQ2	3,288325065
OSGIN2	-3,287900639
ADAT2	3,287059446
AVEN	-3,28688007
JKAMP	-3,286816291
TTPA	3,286313248
F5	3,2858525
F11	3,28561924
CCND2	3,284387673
SSH3	-3,282811825
CDH8	3,282623329
TOMM40L	3,281285519
MSC	-3,280972597
DGCR2	3,280947258
PC	3,280849643
PON1	3,279517803
AURKB	3,278771514
EPS15L1	3,278685204
GJB1	3,277340101
EDNRB	3,275542342
FNDC5	3,274519596
IKZF1	3,273866989
NRROS	3,273631198
POMC	3,272992711
EPG5	-3,270839269
CYP4F11	3,270376987
TMEM53	3,270137888
NDRG1	-3,267753578
OPA3	3,267322474
EBF2	3,265737394
GMEB2	3,264725921
CHMP4C	3,264248006
VAT1L	3,264046778
CAMK2B	3,260698168
EGFL7	3,259597341
PWWP3B	3,258267877
VIPR1	3,257452721
RTKN2	-3,257376268
THRSP	3,257123763
CCM2	3,256119894
NDUFA8	3,255468247
TRAK2	-3,255393972
SDS	3,253661589
WFDC2	3,252252113
ILF2	3,251735572
GPS2	3,251231873
SYTL4	3,250956223
MYD88	3,249893273
HNRNPF	3,249740911
ACLY	3,249590512
ZNF385B	3,24948887
PAK2	-3,248931492
NOC4L	3,247962102
ELOF1	3,247459304
OAT	-3,247195806
AMIGO3	3,246957773
AFM	3,246429706
RPL27A	-3,245826011
UCK1	3,245668393
TUFT1	-3,245571381
EPHB4	3,244660407
SEC11C	3,244510784
PPP6C	-3,24402108
TDO2	3,241935917
LRRC25	3,241493954
PECR	3,240986624
ATP1A2	3,238943975
CD5L	3,238129704
FRY	3,237716388
DMC1	3,237278998
ADPRHL1	3,236472262
CBLC	3,23496684
TMED6	3,233545767
NECTIN2	3,232899912
ARPC5L	3,231587148
HK3	3,231363256
MTFP1	3,231235685
DCAF1	3,230106836
PEPD	3,229059599
WASHC3	-3,228810806
ZBTB8A	-3,22668016
PARVA	-3,226143726
SLC30A10	3,224158912
PLA2G4A	3,222707324
IL16	3,221901563
CMTM8	3,221179608
CDCA3	3,22055033
SCD	3,220302218
ERI2	3,220169956
EHMT1	3,218762876
ARAP3	3,217104751
TPST1	3,21608053
NSUN7	3,215065084
TNFSF11	3,215002393
SMARCA4	3,214093132
FLT4	3,213307633
SYMPK	3,212759579
CNTNAP2	3,212421568
KCNF1	3,212217257
HAS2	-3,212003926
MAT1A	3,208390425
FOXA1	3,207432613
CHAF1B	3,206667078
WBP1	3,206556208
ELAVL1	3,205312807
SOX2	3,205121269
ATF4	-3,204020295
PKLR	3,203936676
CHMP2B	-3,202563751
PHYHIPL	3,202561794
IARS2	-3,202344895
SH3GLB1	-3,199660156
CACNG7	3,198074517
BBS4	-3,19658259
NR0B2	3,195995242
GBP5	3,195893298
MGAT3	3,195205387
HPD	3,193844234
PPM1H	-3,193504205
PPP5C	3,190140408
HNF4A	3,189935054
HLA-DRB5	3,188614114
ARNT2	3,188599207
RBM20	3,187777295
PHYHIP	3,186289649
SNRPB	3,185761318
KNDC1	3,185285462
DSC2	3,183663375
NUB1	-3,18264652
FANCF	3,182525122
PRDX2	3,181590773
VPS28	3,181296607
MIEN1	3,180770469
NMT2	3,180441784
GPR34	3,180194007
ABHD17B	3,179748893
SAT1	3,177499383
CNOT8	-3,177238049
SGSM3	3,17714122
FKBP9	-3,176783272
MCAM	3,176057218
MMAB	3,17471091
ENAH	-3,172030822
WDR44	-3,171373238
SLCO2B1	3,167190831
AGXT2	3,167061868
WTAP	-3,166645422
PA2G4	3,165932498
AMDHD1	3,164044031
CALML4	3,160544861
SRSF2	3,160184745
CBX2	3,160069708
RAD23B	-3,158734385
B3GALT5	3,158396334
ACP3	3,157098253
TMEM273	3,156920875
ACHE	3,156858911
PDLIM5	-3,156689525
ADAMTS13	3,155284591
VLDLR	-3,154784541
TFF3	3,154087379
PPARG	3,151756353
PIGB	-3,150467207
PIK3C3	-3,149986268
EPB41L4B	3,149638973
TLR2	3,149445835
MOGS	3,148900671
PROC	3,148765242
ACMSD	3,148172768
SOGA3	3,146221152
CLTC	-3,14598586
FTCD	3,145087334
CDC42EP3	-3,145020692
GALNT14	-3,14463585
LDLRAD3	3,144438717
CD46	-3,142743946
LCP2	3,141163963
PYROXD1	-3,140033961
FOLR2	3,13978336
PRR16	-3,139481564
GTPBP2	-3,138319822
AFAP1L2	3,13811374
INPP5D	3,137102072
SHROOM4	3,136765228
MELTF	3,136358641
CLPTM1L	3,136115846
C1QTNF1	3,136010572
KIF1A	3,134781087
PRPF4B	-3,134122017
RRP12	3,132286633
REXO4	3,13164971
INTU	-3,131649534
GIMAP6	3,131526496
AQP1	-3,131408398
MSR1	3,129994729
QDPR	3,129361623
SRSF6	-3,12641613
LZTFL1	-3,126159351
ACADS	3,122594545
RDH11	3,121274117
NXF1	3,120657657
FYB2	3,120244504
MCAT	3,119492716
KIAA1109	-3,119322234
UGT1A1	3,118420114
MTHFR	3,117597518
PIK3R5	3,117372054
TM7SF2	3,116638397
TMEM9	3,114500856
TRMT12	-3,114125249
PLEKHG4	-3,11322485
PLTP	3,11243413
H6PD	3,110764357
PGLYRP2	3,110498237
ATRIP	3,110180416
ANK1	3,110123539
ENTPD6	3,108531493
ABHD6	3,107695579
MSI1	3,106631014
PHKA2	3,105890267
CD84	3,105598193
VWF	3,104842391
SLC6A9	-3,104637322
SLC6A15	3,104365332
EIF1AD	3,101341679
DIAPH1	3,101231208
LSM1	-3,100911677
SGK2	3,099797642
GPLD1	3,097717401
MSMO1	3,096879143
ODC1	3,095877971
RPS25	-3,095028048
TNFSF10	3,092328792
NPR1	3,092318227
IGSF6	3,091895793
C3AR1	3,090165042
TRIM28	3,08990058
CCDC122	-3,089829452
MYL9	-3,089471281
TBXA2R	3,088639592
SULT1B1	3,088074916
ADH1C	3,0876199
GPRC5C	3,087341399
TAGLN3	3,087284264
CLU	3,08670026
VPS8	-3,083668621
GPS1	3,083279969
BMP2	3,081998953
IGSF1	3,081033996
MLF2	3,080795172
TRAPPC6A	3,08045823
TBCA	-3,079832483
SNX30	-3,07935069
NUS1	3,079255596
IDH3G	3,07765514
CTNND2	3,074429704
PTAFR	3,074035234
PIK3AP1	3,073293505
GEMIN4	3,073266788
BAAT	3,072285554
DACT2	3,071502439
ENHO	3,07124643
PDXP	3,070977217
TMEM169	3,070677443
SNTB2	-3,069940143
DEXI	3,069931717
CYP2B6	3,068017747
A1CF	3,067980892
POU3F4	3,067967998
PTPRN	3,066105101
EYA2	3,065568237
CKS2	3,065203851
ONECUT1	3,06511408
ACY3	3,064517932
CARMIL1	-3,063813114
MYCL	3,062013177
SHISA3	3,061756097
SYT9	3,061419479
INPP5K	-3,05761703
KLHL6	3,05741964
FBXO16	3,057352489
SWAP70	-3,056548995
PHYKPL	3,054644421
RAPGEF2	-3,053163539
CAPN2	-3,052829485
RBSN	3,052360996
ARHGAP21	-3,049737916
ZBTB6	-3,047999384
DCUN1D5	3,046882906
LPCAT2	-3,045480404
GMPPA	3,045027227
ZNF618	3,043981328
ALG12	3,043723966
DNASE1L3	3,043291467
G6PC	3,042121936
FOXA2	3,041509867
MAPK10	3,041090633
PCK1	3,040936363
DHX30	3,040567234
USP19	3,039553549
CDH13	-3,038677033
FAM167B	-3,038274145
ARHGEF5	-3,037316601
