	table.gene	table.logFC	table.logCPM	table.F	table,PValue	table.FDR	adjust.method	comparison	test
76	RPL3	-0.200018781882741	8.1028602225734	0.0995722634567926	0,754496025	0.977386374164226	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
8931	MOCS2	0.142188796333458	6.46546927262991	0.0995585245662196	0,754512391	0.977386374164226	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
9405	ARL6IP1	-0.1491601857868	7.67883787830721	0.0995544535281884	0,754517241	0.977386374164226	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
5396	ATOX1	-0.137936200159985	7.82105742554305	0.099500113086834	0,754581987	0.977386374164226	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
958	SCFD2	0.170520616621798	4.42779814571425	0.0993921042514796	0,754710736	0.977391798104502	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
7554	CAPN5	-0.151889944659285	5.22562358854658	0.0993566561257496	0,754753008	0.977391798104502	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
10057	DMC1	0.534091697172103	2.06105402507747	0.100354480593067	0,755060396	0.977676932043682	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
710	ALOX5AP	-0.232375014408637	2.71925594937631	0.0990183725260544	0,755156828	0.977676932043682	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
3502	KDM1A	-0.144796321556613	6.25865948908931	0.0989625705232705	0,755223514	0.977676932043682	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
6722	USHBP1	0.342327896597356	2.61267614233013	0.0991723445957222	0,75539245	0.977787597862155	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
4541	GNPDA1	-0.123225598426331	6.01742633958019	0.0987099187233329	0,755525703	0.977844723806937	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
1130	RALGAPB	-0.117310946358675	4.39731270863505	0.0986449380693122	0,755603493	0.977844723806937	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
6966	MFSD6	-0.209679859917394	3.26107833950091	0.0984385388362018	0,755850767	0.978056702089032	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
4245	TAF10	-0.145012611037424	8.56486858810095	0.0980665656817649	0,756297127	0.978417049735113	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
1640	SV2A	0.25886383019999	3.71001860496742	0.0980317827038397	0,756338913	0.978417049735113	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
9400	USP38	-0.169952187754053	4.61366470070034	0.0978905254619015	0,756508696	0.978417049735113	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
11099	CAMTA2	0.181348855289933	4.27854792475849	0.097803962243228	0,756612806	0.978417049735113	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
9120	PCDHGA2	0.298042433676324	2.66786630077202	0.098143311849502	0,756622119	0.978417049735113	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
2016	NINJ2	0.443784730763777	2.5615078881223	0.0989434344310952	0,756630271	0.978417049735113	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
6376	NOTCH1	-0.183704121099555	3.88856646301427	0.0976709623890823	0,756772865	0.978475632816382	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
7462	MFSD5	0.19965549397984	5.94699163831623	0.0974860738109933	0,75699557	0.978475632816382	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
2993	CNNM4	0.186909643341239	3.39326364418765	0.0974808986927771	0,757001807	0.978475632816382	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
4644	FADS2	-0.202719318620085	8.93659228031436	0.0974744233233775	0,757009611	0.978475632816382	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
11386	KAT5	0.16577584538114	3.73782791532445	0.0971940155213191	0,757347837	0.978804832464387	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
10263	IQCD	-0.22895797995004	2.1819239971385	0.0971478843533066	0,758033569	0.979583029221666	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
7624	CLIP1	0.128033590019491	4.27147579898254	0.0965262506822882	0,758155459	0.979621913830517	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
8121	CCNC	-0.140023130517647	5.78491821981073	0.0964292303870364	0,758273054	0.979621913830517	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
10795	AP4B1	-0.137242542412634	3.84221257658799	0.0963844449774345	0,758327359	0.979621913830517	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
6027	TEX9	0.323099587738603	2.55626334345438	0.0963261333998645	0,758398087	0.979621913830517	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
2893	CLPP	0.196522551181378	6.98511468075804	0.0957498758969977	0,759098308	0.980418306540458	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
2199	UBE2A	0.0837878095052338	7.57522376071998	0.0955870504007651	0,75929658	0.980566298458215	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
3310	UTP14A	-0.155451617635393	3.8893416764928	0.0953000542098484	0,75971753	0.980769084394753	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
11440	THAP1	-0.133109927166999	4.44275183605435	0.095222596094432	0,759741047	0.980769084394753	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
2045	RNF215	0.229808868380256	4.63592153441438	0.0951049872544028	0,759884675	0.980769084394753	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
8954	SZT2	0.405490879674711	3.43096115057162	0.095075548463938	0,759920642	0.980769084394753	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
2967	KCNIP1	0.474525945999988	2.3411901122812	0.101587324934611	0,75995573	0.980769084394753	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
9624	USP7	0.164250722559799	5.79654224231304	0.0950200038070166	0,759988521	0.980769084394753	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
6855	B3GNT5	-0.185816482083939	3.76533996957479	0.0949782669421521	0,76003954	0.980769084394753	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
9566	BAX	-0.155441481623715	7.6179173332629	0.0948116462156844	0,760243339	0.980924039700806	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
5638	NECTIN2	-0.136397903974221	6.58146901974099	0.0946424635125881	0,760450473	0.981083263295283	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
5745	USP10	0.122922648131916	6.32860176086288	0.0945008176848618	0,76062405	0.981199162633257	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
6191	FAM71E1	0.28326083322182	2.62001737199807	0.094130204976006	0,761078885	0.981677817911167	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
9815	PSKH1	0.180665653605402	5.33476879037439	0.0938424783109033	0,761432676	0.981850196462755	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
4459	PCDHGC3	0.13459955516604	7.40363009894292	0.093818229207488	0,76146252	0.981850196462755	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
7314	DAGLB	0.15669698660798	8.44998509906765	0.0938170928560697	0,761463919	0.981850196462755	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
6672	PPTC7	-0.11600276107991	4.13578045481437	0.0964971209386485	0,761592944	0.981908508672895	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
4118	GLMP	-0.14182098305649	8.29437492852858	0.0935683156991989	0,761770342	0.982029167031889	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
10051	DOC2B	0.642344836175567	2.20644628504932	0.127505824424652	0,762072996	0.982311253286254	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
10480	NECTIN1	0.224344477160488	3.67984688985395	0.0931235675753401	0,762319262	0.982397864580278	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
2925	URB2	0.154467918381175	3.90420827245782	0.0930958382821174	0,762353533	0.982397864580278	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
2931	PHLPP2	-0.174702853692331	3.30939782845623	0.0930649467574601	0,76239172	0.982397864580278	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
2154	SERPINB8	-0.187368900658384	3.61238507984813	0.0928946239549208	0,76260239	0.982405344091972	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
4354	PANK3	-0.125630738173531	5.67536054577896	0.0928733179141383	0,762628758	0.982405344091972	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
4219	CASP8AP2	0.186350038780071	2.89124130027468	0.0928569168209816	0,762649058	0.982405344091972	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
51	P4HTM	-0.176068694173537	3.87306370379914	0.092963334450555	0,762922531	0.98264958775992	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
10371	KPNA1	-0.107732161612949	6.24404290367604	0.0923830945408082	0,763236368	0.982945760035986	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
10454	LRRC75A	0.348764088013084	3.47109676775349	0.133796293155479	0,763777707	0.983534827776367	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
6196	YTHDF2	-0.12950673310909	6.59856935178336	0.0918022510769152	0,763958588	0.983535753629033	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
8243	THNSL2	0.206395411930876	4.8597809120944	0.0917405700405118	0,764035428	0.983535753629033	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
5842	EML2	-0.168828071472496	4.47949025968652	0.0916714161500593	0,764121612	0.983535753629033	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
10192	EGLN2	-0.174758537589983	5.86414461370359	0.0916118305723344	0,7641959	0.983535753629033	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
1177	INPP5K	0.172914329804285	5.09576563194292	0.0915870414975951	0,764226814	0.983535753629033	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
7427	CCDC159	0.179646007298416	3.66665715496503	0.0915251551325746	0,764304009	0.983535753629033	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
7877	UQCRQ	0.131738138674489	8.74610502173524	0.0914754646416707	0,764366013	0.983535753629033	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
8649	KPNA2	-0.14786700843429	7.45120269772712	0.091188647877933	0,764724262	0.983888676655802	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
465	AVEN	-0.110446610703554	5.22268982881491	0.0910880148670202	0,764850104	0.983942541545037	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
1423	TMEM131	-0.104619868603103	5.12266519198512	0.0908672761843196	0,765126405	0.98418993174247	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
7139	SPATA2	0.176018774129318	4.57362556916911	0.0906639874029247	0,765381189	0.984409592588946	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
3427	ACBD5	0.180103519839774	6.16124940356933	0.0904397726364773	0,765662562	0.984663399637805	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
8528	STAM	-0.11499925706337	5.66144355152086	0.0900407569887958	0,766164241	0.985200440345363	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
364	ASGR1	1.73867004210759	8.15560595354771	0.158868891443719	0,766441684	0.985449052567326	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
6622	GTF2H3	-0.107961586932498	5.44277136074139	0.0897111912689269	0,766579518	0.985518127761398	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
2306	SHKBP1	0.123036268295254	4.9313678889947	0.089556787981651	0,766774365	0.98556923354268	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
8630	SEC61G	-0.144574350420313	7.43504846633501	0.0895463845525224	0,7667875	0.98556923354268	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
9095	TIMM21	-0.188332729512583	4.70105331227348	0.0894136785057757	0,766955123	0.98557106175994	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
9489	GJB3	0.616778078991338	2.39152798419078	0.0903216636789133	0,766957151	0.98557106175994	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
10235	ESYT1	-0.162733572547794	6.96190914848557	0.0891123385241004	0,767336255	0.985932092983833	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
9008	WDR83OS	-0.105119542108806	7.59167207339412	0.0889676832266423	0,767519464	0.985932092983833	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
10439	AUNIP	0.734209834538357	3.21281035483835	0.122422332877217	0,767601607	0.985932092983833	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
10964	TAF11	-0.113837849829461	5.37144531474776	0.0888561704367521	0,767660808	0.985932092983833	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
2990	NDUFA9	-0.105966593815535	6.74282275323581	0.0888009331610031	0,767730858	0.985932092983833	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
6869	ANXA4	-0.124179763246767	5.87031569160647	0.0887879037778693	0,767747385	0.985932092983833	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
7660	ABCC5	-0.145291402787466	3.99710706738744	0.088655133319947	0,767915871	0.985932092983833	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
5931	SFXN3	-0.123262061388722	5.95955147584644	0.0886104121587553	0,767972653	0.985932092983833	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
6511	BCOR	-0.177862371457577	5.05414236489948	0.0885485953447193	0,768051167	0.985932092983833	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
10806	MTMR9	-0.172726401992639	5.4102443020422	0.088402710255301	0,768236576	0.985932092983833	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
1673	SEMA5B	0.511891585093277	2.76520589780346	0.0890613562672471	0,768245422	0.985932092983833	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
2902	NCL	-0.163441238069186	9.31788247813497	0.0883738236262417	0,768273308	0.985932092983833	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
7269	STK17B	-0.217052555965104	4.74861317428745	0.0883114410805828	0,768352657	0.985932092983833	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
610	ENY2	-0.108435020109276	7.38737308332273	0.0882615513770695	0,768416137	0.985932092983833	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
10526	DLG5	-0.16048245388492	3.77431754214367	0.0880662464664346	0,768664832	0.98605961092094	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
2460	NUP188	0.114712354597504	5.03506393810991	0.0880513337309335	0,768683834	0.98605961092094	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
6811	SFT2D1	-0.154186112074199	5.3444611420821	0.0878220542913935	0,768976203	0.98632410029743	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
2380	CSRNP1	0.296012164681126	3.99176751363301	0.0877460640995	0,769073195	0.98632410029743	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
4664	SVBP	-0.164601025984114	5.49623296801148	0.0876276992314134	0,769224364	0.98632410029743	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
9759	ALDH16A1	0.133459599673321	5.10594192567373	0.0876258454009859	0,769226733	0.98632410029743	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
7621	FAM216A	0.128030429613627	5.15413286894185	0.0874572300181042	0,769442274	0.986492518089313	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
10305	ERRFI1	-0.154743072295241	9.43224545915851	0.0872373709710584	0,76972366	0.986628335182275	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
3411	KAT2B	0.239323072620542	3.88763629586867	0.0871927498465641	0,769780816	0.986628335182275	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
6969	MSANTD4	-0.201981243178601	4.40077044301582	0.0870869577554037	0,769916389	0.986628335182275	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
5476	OAZ2	-0.108030578127484	6.15819865638931	0.0870654294100675	0,769943989	0.986628335182275	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
