table.gene	table.logFC	table.logCPM	table.F	table.PValue	table.FDR	adjust.method	comparison	test
1826	TRAF3IP2	-0.47012918233924	4.67848197705973	0.344747313663477	0.561430780297201	0.819170476906758	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1827	INSL6	0.853870684602406	2.76903266029078	0.502474673005553	0.486418777839508	0.767700353530499	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1828	GPN2	0.901731391186996	5.35175014546073	3.09109446927532	0.0887717584699787	0.364381148820349	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1829	PCNX4	0.359154031869145	4.96336178457871	0.596559042196473	0.445848205066059	0.74098172870777	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1830	TBC1D1	-2.79503638745437	4.52260350549712	11.0500728763659	0.00231926902464314	0.0550820679887908	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1831	KLRG2	0.462271290710311	1.88185488732668	0.200879962778183	0.691405732434878	0.887083274444979	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1832	IFIH1	-2.05687191259571	4.1103821097248	5.99524470338994	0.0203127164678508	0.172269758632493	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1833	GLT8D1	-0.756591618081177	5.54528644866998	2.57483709698687	0.118899197502595	0.417622120641001	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1834	SLC35A1	-0.597780605431208	4.0181633525851	0.943913933276622	0.338928720595665	0.659648722220561	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1835	ZNF207	-0.0899725497250332	7.42212728101765	0.0401033739417914	0.842610200366639	0.963866513044611	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1836	GHDC	-0.387634619300863	4.62603677690772	0.232523049475736	0.633107759111461	0.860507293612019	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1837	TSEN54	0.682722016510068	3.8361044863008	1.1330013678785	0.295504980391145	0.620175895683905	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1838	TMEM14C	0.797558754776543	8.35770521465806	1.88971185511223	0.179267762073529	0.503451270454367	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1839	EBF4	-1.9675495472091	2.71778115441555	3.79520242496956	0.0625095118754499	0.307587333605563	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1840	ARHGAP29	0.802692227336841	6.02367705349952	1.31400535391729	0.260599944630067	0.587406636967598	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1841	ANXA5	-0.0371452822573385	9.7040885161731	0.0030614071364154	0.956237056007157	1	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1842	CAMKMT	0.6607018999898	3.34314342341323	0.546437556450715	0.465438071377244	0.755043982456418	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1843	TRIP4	-0.631122422682569	4.9985664225761	0.868269235565629	0.358765202889308	0.675215337426443	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1844	KLF7	-1.31890650946953	4.99047584231681	4.37630930010793	0.0448788584487881	0.259630501248046	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1845	MAIP1	0.334971786134549	5.69215707876808	0.375220165055048	0.544720682168986	0.808539296237979	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1846	B3GNTL1	0.880583106649721	3.37316881725129	1.08853856115908	0.30500864266375	0.627760471892165	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1847	TRAPPC12	0.141900022133879	5.60484114315719	0.038228676124174	0.846283656106037	0.965689542662426	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1848	MAP2K6	2.58950459766378	4.05928282656549	10.3384131153415	0.00308006623924766	0.0640199742219839	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1849	LRRIQ1	3.47055445946309	1.99843899267976	5.85219519692473	0.0237022369184184	0.185721196071357	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1850	C19orf57	-0.850075910432135	1.94392096672506	0.482268404673758	0.545592278708176	0.808539296237979	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1851	GAS1	-0.75532060890415	6.58322925210258	0.564017142630817	0.458411650086018	0.749018270589621	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1852	BLCAP	1.0384442591875	6.74149621295862	1.80199435509406	0.189395496755434	0.514778977153897	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1853	VAT1L	6.739963284896	4.23761357257465	13.4718344777133	0.00112527625053215	0.0366408634259899	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1854	NEK1	-1.30259715081084	3.85116153428219	3.01516577560057	0.0925988622285378	0.371490531110941	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1855	NRP1	-0.325075061121819	6.45114474592972	0.278259289563772	0.601667543800653	0.842619331536238	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1856	PDLIM2	-1.26090158579443	6.64539311345467	2.85043562350036	0.101567562494612	0.387353610276297	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1857	GOLGA5	-1.49005335956254	5.46773485097392	7.71155735434239	0.00930153506573238	0.116233917061926	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1858	XKR4	-0.709160011771982	2.20472364258742	0.688539991659006	0.416731261381668	0.718485514670805	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1859	PAFAH2	0.231491521250253	4.17159284642319	0.12479168006888	0.726328713474667	0.905355744305603	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1860	TBCEL	-0.502197831376146	5.14171261957663	1.05680844332503	0.312042126697662	0.634760827042474	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1861	GMFB	-1.16035404602322	6.03519736720223	2.50283046121344	0.123975429364481	0.423841561895325	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1862	ZNF764	-2.58982509898743	2.79613046918691	5.15640225443604	0.0409423626020033	0.249197472428236	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1863	RTN1	-0.833331975509906	3.99504434703553	1.36890533731949	0.251077142271403	0.577775956963499	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1864	USP7	-0.324102520498834	5.8122376226616	0.219999358151295	0.642381669627195	0.865451882835597	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1865	FAM111A	-0.74699451330766	4.19026186073785	0.94319922882403	0.339108889627302	0.659666645315885	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1866	PEX1	0.0626821661174747	4.25036876447382	0.0113876275510064	0.915716831507909	0.998287664044759	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1867	VHL	0.106018929360015	4.73402516148814	0.0229074903852158	0.880696253206804	0.984525665269452	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1868	STK38	-1.15499692006981	5.79788946903773	8.50716054503407	0.00658629823845403	0.0956421691399003	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1869	GDI2	-0.830558510128138	8.41741961335845	3.12872678520805	0.0869418784287704	0.360302254458535	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1870	PDRG1	0.546959256794421	5.56063284540328	0.779900541898873	0.384091386945611	0.694592357640433	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1871	STX18	-0.268386411344848	5.54625640198479	0.326464804100601	0.571942149329493	0.825088627504667	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1872	ACADSB	-1.37391765792934	6.91714319794614	6.51459201845639	0.0159455594206049	0.153591725848252	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1873	SLC18B1	0.23349245056305	4.1189654302291	0.165530075023269	0.686961294544493	0.884506761696381	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1874	PARS2	1.24448060117655	3.17513045115922	1.91209288880725	0.176789209874295	0.499925997105418	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1875	TIMM9	0.3180250757929	5.5724935497867	0.304049303317976	0.585379224490735	0.832478338341055	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1876	PACS2	-0.0182819559155568	4.88885558158496	0.000949186021671468	0.975623041899695	1	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1877	TRPT1	0.942868728286349	4.75808150452325	1.59972128067954	0.215538142209401	0.540829270867338	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1878	AGPAT4	0.668877586059037	5.58203156411478	1.20326718558138	0.281269706622766	0.606953189183721	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1879	PTPN4	-0.161633016622212	3.5576449670393	0.0296190140604465	0.86449636550206	0.97468342755848	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1880	MST1	0	5.59435957563736	0	1	1	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1881	NT5DC2	1.82869483894183	5.42395918425863	2.99577788006696	0.125744735990967	0.426266509890949	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1882	TNRC6B	0.792506332316278	3.98631213092243	1.25361720295565	0.27161766003347	0.59937511008911	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1883	GALNT4	-0.447314169553557	3.62639683832371	0.397689987055031	0.532989897236589	0.800664948518731	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1884	SEMA3G	0.673223874693919	2.91266738810912	0.397962488813678	0.535881480933842	0.803189833364791	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1885	FAM20A	-1.99808398173507	6.02929714125962	3.31905214783445	0.0798101950333034	0.346194354837955	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1886	RFK	1.36154024628019	6.63064857533321	6.07134320348805	0.0195982853618423	0.168440106828233	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1887	THSD1	2.97756976389229	2.74105109676455	7.78282846531602	0.00901466650192875	0.11363405839699	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1888	SLC35B4	0.304429533825081	4.114297787971	0.0872050324405664	0.769765349530877	0.931481553304944	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1889	FAXC	0.600313532987213	2.93250863332486	0.601343752600664	0.4444647467443	0.739885858945333	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1890	METTL27	0.109677043297716	4.19342311639396	0.0166790547488654	0.89809036850298	0.991440879624174	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1891	LYSMD3	-0.693234863811105	4.72200589055104	0.923514959475795	0.344123807261383	0.663844119911822	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1892	SERPINB6	-2.00422839454278	7.43638372215894	9.20706697109148	0.00489937883881585	0.0833472500396785	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1893	MESD	-0.247626419951795	6.60173233208811	0.382385451387786	0.540928015019441	0.806288928047846	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1894	PUS1	0.510343850893711	4.75832639435306	0.488693214455174	0.489816910954493	0.77032291395543	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1895	PROM1	3.58952969179429	2.32999797834188	6.05535411471384	0.021293687590094	0.177329525389274	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1896	WDR35	0.349858707511064	3.78912859148575	0.244902720497158	0.624239677134836	0.856611536459014	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1897	CXCL16	-0.919555739027364	3.28666217360224	0.826719941313801	0.370364227798164	0.684509492580244	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1898	NGLY1	-0.664980208451797	5.32951966139564	1.911985876504	0.176800962260037	0.499925997105418	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1899	SLC25A17	-0.227356205834072	6.38623266273805	0.246170746575159	0.62334726124414	0.856131124117421	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1900	LGALS1	0.965376469280303	12.2641892930711	0.885756455369323	0.354037430190985	0.672787661137624	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1901	S100A4	-4.25910325537781	7.94656577677001	13.6338609952674	0.00106385867637175	0.0359537210956923	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1902	TIMP1	-0.42523478717705	11.3073929252187	0.23134863061909	0.633964132323377	0.861049079244486	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1903	UBFD1	1.73213949015885	5.10661185948377	3.98875951706466	0.0548096097302913	0.28748250960854	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1904	NXT1	0.601413265153948	5.16568576547917	0.739825597089897	0.396439067823582	0.704224273568026	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1905	SLX4	0.604901509885059	3.44525217235618	0.5438416836372	0.466490500891802	0.755980512392118	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1906	LPCAT1	0.605203948918441	5.80385284703463	1.04023313052685	0.315803291145484	0.638023324587846	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1907	CORO7	-0.292493828246587	5.02063681224554	0.156669399453984	0.695001630127177	0.889268525094687	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1908	OSBPL11	-0.462677769813253	4.45836532772945	1.02079584575167	0.320292456985205	0.643120445782542	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1909	ETFBKMT	-1.86276102111016	4.96124425958251	6.76549242467211	0.0142120927889994	0.144424914738607	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1910	SLC22A1	0	7.05008096017776	0	1	1	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1911	LRRC24	2.32205935142804	2.25744093697708	1.37269026403974	0.251069848222782	0.577775956963499	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1912	AKAP5	-2.66891009514702	2.18240169307701	4.50934698382393	0.0436029014547628	0.257641324477067	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1913	USP42	0.483928163035641	3.39032152633285	0.344067788014835	0.561814668349955	0.81924247623822	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1914	ELMO1	0.921729727121236	4.29381379447669	0.876534196330188	0.356519672943266	0.674375402824134	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1915	TRAPPC11	-0.623409979228824	5.25475041964739	1.75039283407434	0.195677851743108	0.520874300024236	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1916	DDX3X	-1.91125171573615	7.13835519106197	5.05580229054264	0.0319306609225271	0.216518236621284	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1917	TANC1	-0.403244914464795	5.26717815471815	0.293547587980928	0.591899246662653	0.836604350063966	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1918	TLCD1	1.40700291731032	4.67188696592195	3.52129068616055	0.0701990386466973	0.325432360028539	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1919	INA	7.25454906464885	2.79481777553867	19.2357651217746	0.000144017133056688	0.0126080259772313	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1920	CCDC62	0.0253160721794736	2.3966153947425	0.000629119024430737	0.997421330133215	1	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1921	IFT140	0.10142035723068	4.46508169368623	0.0223602531842342	0.882118826439666	0.984933063325761	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1922	FZD10	6.12057431206862	2.50553512853692	20.1813898269726	0.000191337392707711	0.0148679115122274	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1923	METAP2	-0.899794276862657	6.95140417585769	2.66624915762079	0.112797808911216	0.407208051541696	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1924	IL31RA	-0.85005948470328	1.79681492864612	0.558760162233054	0.545592278708175	0.808539296237979	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1925	CMTR2	0.648333649586535	3.65836125220862	0.875690898629166	0.356747878390925	0.674375402824134	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1926	SMAGP	-0.359378011453751	5.28399010737884	0.0959871665594477	0.758809974642283	0.926639941505992	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1927	LYPD1	-1.23568919838192	4.02500093694846	1.12565961198405	0.298669207846655	0.622358477877305	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1928	RNF41	0.628239554541149	5.72906024168142	1.06860097676242	0.309402929719068	0.632515666674891	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1929	GJB6	8.66422176379624	3.87525056694542	19.8580524446381	0.00032706152336474	0.0182238048815889	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1930	PTOV1	1.15570841799648	7.53815126813375	2.35205582362716	0.135444307950914	0.443466364939123	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1931	DNAJB14	0.4844906599796	3.76147973750231	0.442108933968809	0.511111553196362	0.784780497708796	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1932	GRIPAP1	0.730775350091592	3.44917175621952	0.815577683660964	0.373565957847047	0.685762511744428	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1933	RGS7BP	2.51736976646961	2.21055279466425	4.50213316349569	0.0426908952594369	0.254610914627983	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1934	LCMT2	0.795143844695042	3.64812660498222	1.10597554660494	0.301233719167417	0.624560438050869	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1935	CINP	0.0737670263932555	5.39835553560938	0.0212506912639237	0.885058915739878	0.986398355643935	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1936	COG4	-0.0157838304512969	5.38233551583656	0.00129060355885392	0.97157668335247	1	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1937	SDK2	1.77015605086377	2.01635388761524	1.93642951478694	0.20542036824962	0.532670532237212	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1938	CASKIN1	4.58947102663712	1.93578940107074	11.011544340226	0.00248659403527179	0.0565679029582432	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1939	MORF4L2	-1.15622321465915	7.61540133325743	0.551594416665038	0.4644681313473	0.754319265975748	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1940	QTRT1	0.71806665153046	4.53061983155195	1.17849075784372	0.286184042308264	0.611883079778226	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1941	SAYSD1	0.0979428077227165	4.71163405973693	0.0302783486687732	0.863011951716	0.974065941001306	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1942	FOPNL	-0.507993100975202	5.09875618720597	0.859548220024344	0.361156434950102	0.677991263137121	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1943	PPDPF	0.563957071871404	9.38313570590674	0.86716036234661	0.359067998417501	0.675215337426443	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1944	CCDC138	0.226317953526828	2.87656581843991	0.0590688075071023	0.809603745844449	0.949448811768243	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1945	NTM	3.8165748134805	3.65663380942385	9.00709933052484	0.00532777458262325	0.0867945650225658	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1946	HTATIP2	-0.878382851943547	5.52347301944159	2.43634079590266	0.128887587215533	0.431646176232276	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1947	SOD3	-3.78015943040025	5.57868410171963	12.8517690024895	0.00116055738264569	0.0374954309564018	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1948	KXD1	0.865491614992047	7.46624542155887	2.45810402237794	0.127255220373619	0.428525127462125	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1949	ASPA	3.66800465914025	4.4985551742669	3.69035431543339	0.0655685629411885	0.315637648148443	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1950	SNX33	-0.325014417512681	4.93306992928297	0.321359886789533	0.57494726338601	0.826390496273264	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1951	SPAG4	0.583640866106167	2.81600572058322	0.369030725179031	0.548037352630155	0.80966604652699	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1952	NCKAP5L	0.0160421097621755	4.22635335297281	0.000625175334267332	0.980247207005461	1	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1953	FBXO44	2.80275052138627	3.63810408915066	4.07034489674261	0.0525312086709358	0.281396437601947	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
1954	LPIN3	-2.00369524786513	3.29839812815346	4.1623141527395	0.0500884570774363	0.273541791634068	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
