table.gene	log*sign
CAPN2	-0,345208883
SSNA1	0,344925955
NAGLU	-0,344849076
MDM1	0,344665679
PIN1	-0,34459814
SLC35E1	-0,344262987
PHF6	0,34406816
MAST4	0,34395445
THNSL1	-0,343675786
PRELID2	-0,343603861
TMEM231	0,343070185
TMEM30B	0,342921956
DHRS4	-0,34291801
TIFA	0,342517683
IL18	-0,342007531
C12orf10	-0,341989448
DUSP19	0,341885932
FAM78A	-0,341374281
ATF6B	0,341298565
SLC2A4	-0,341222477
STK39	0,341195222
VEGFA	0,341037164
ATXN1L	-0,340623637
GOLPH3	-0,340572483
U2SURP	0,34034066
ECE1	-0,34023981
RHOG	-0,340165612
CIB2	0,340018896
FARSB	-0,339981397
BACH1	0,339948246
SUOX	-0,339849217
GET1	0,339592995
TMEM132A	0,339048067
MITD1	0,338952733
MRNIP	-0,338225343
INPP5J	-0,338105057
FAM133B	0,338097731
ARHGAP11A	-0,337877448
ZBTB7B	-0,33772988
PITPNM1	-0,337583991
PICK1	-0,337531528
WDR70	0,337484949
NCAPH	-0,337386812
TAF6	-0,337052191
DDX39B	-0,336960288
NDUFAF3	-0,33664239
STARD3NL	-0,336528121
NLE1	-0,336521646
PSMD8	0,33649661
RHPN2	0,336242109
TRIM11	0,336105318
SLC27A6	0,336042924
UGDH	0,335904678
BMF	0,335568722
KCNH2	0,335126211
YTHDC2	0,335052456
C14orf28	-0,334992297
ADPGK	0,334948746
MKKS	-0,334903565
DDX49	0,334266774
BORCS5	0,334198792
TESK1	0,334019955
STT3A	-0,33369676
TBCA	-0,333675309
MORN1	0,333570939
NRAS	0,333549848
SLC15A4	-0,333539047
TWNK	-0,333524397
DAPK2	0,333108462
SURF1	0,333071352
CHIC2	0,333026442
PURG	-0,332986264
FRAT2	-0,332505721
MAPKAP1	-0,332461152
PLP2	-0,332425884
HPCA	-0,332357923
EMC1	0,332330442
ZMAT5	-0,332279858
UBE2J2	-0,332275546
SDHAF3	0,332172967
PSMG1	-0,33203765
ZBTB49	-0,331738218
TSC2	-0,331472506
DNAJC16	-0,331389102
JAZF1	0,331259811
CDA	-0,331199287
PSMD5	0,330424972
PSME3	0,330350281
MAFB	-0,330203627
DENND2D	-0,330191698
ATP6V1F	0,330149656
GABARAPL2	0,330103677
DYNC1I1	-0,330074881
PDGFA	-0,330045411
GNL3L	-0,329916946
FBXO8	0,329686291
THOC1	-0,32959385
PARP10	0,32947223
TGFB2	-0,328492192
BOK	0,328246629
PPM1L	0,327985587
LRRC57	0,327848513
XRCC4	0,327348358
VPS16	0,327279742
TAB1	-0,327274143
OSTM1	0,327117952
PSMB9	0,326969794
RAB6B	0,326740362
EIF5A	-0,32644048
SYPL2	-0,326361154
ATP10A	-0,326316652
MTMR6	-0,326161129
MED29	-0,326146298
HNRNPU	0,326055752
DOCK4	-0,32571928
MMP17	0,325210503
FAM161B	-0,324965441
MYO6	-0,324705156
MRPL9	-0,324620242
CELF2	-0,324549844
EIF4E3	0,324545527
SLC30A5	-0,324351734
SDS	-0,324144941
MPHOSPH6	0,323602401
SNRPF	-0,323412198
ABCF3	-0,323037483
KCMF1	0,322967605
WDR89	-0,322862814
ZNF707	-0,322599825
TMEM107	-0,322591792
ZBTB8OS	0,322410798
KCTD3	0,322308467
SYPL1	0,322239871
ARNT	-0,322121273
OASL	-0,321799556
CRACR2A	0,321685237
NXPH3	0,321349227
METTL9	0,321213968
B3GNT3	-0,321054668
TMEM205	-0,321054261
BABAM1	-0,320973442
PRPF40B	-0,320601321
ZNF205	-0,320462365
GALNT6	0,319967842
RAD51	-0,319786148
KIAA0556	-0,31965795
ASB6	-0,319015429
ARL6IP4	-0,318973219
PCED1A	0,318374327
NDFIP1	-0,318333271
FDXR	0,318322024
RBM22	-0,317962853
ADM2	-0,317787506
CDK19	0,317783141
ALG9	-0,317707255
YIPF2	-0,317689657
INHBB	-0,317508994
ISOC2	0,317361214
SEMA4F	-0,317024664
ADD1	0,3169848
ATG14	0,316899992
OSBPL5	-0,316749544
DLX1	-0,316259616
LRRC23	0,316069035
NTAN1	-0,315691918
PRLR	-0,315591725
MAP3K1	-0,315319748
NDUFA5	0,315249805
MAPK8IP2	-0,315200547
GANC	-0,31459058
CSE1L	-0,314394037
CCDC65	-0,314353632
PLD2	0,314327678
CNPY2	-0,314117191
ARF5	0,313691239
GAS2L1	-0,313514688
CEP135	-0,313487252
ARFGAP3	0,313349902
TMEM98	0,313230689
TUSC1	0,313010779
ADAMTSL5	0,312887939
ARHGAP42	-0,31272735
TOMM6	-0,312667678
ERLIN2	-0,312649179
ADNP2	0,312446957
PCDHB5	-0,312329722
GGACT	0,312282551
CCDC43	0,312269274
GGA2	-0,312219974
RPP25L	0,311744332
DEPDC1	0,311677606
MRPS7	-0,311445205
DNAJC12	0,31137642
RIPOR3	-0,31113958
MED20	-0,311024091
VAMP1	0,311004713
MXD1	0,310867018
MRPS36	0,310706196
IZUMO4	-0,310476209
NT5M	-0,31013658
PFDN2	0,309576986
FAM229B	0,309573908
DPH1	-0,309514426
CMSS1	0,309498736
CERS4	0,309191515
S100A16	0,30868632
MIPOL1	-0,308451782
ERF	-0,308263447
DOK2	-0,308126315
HAUS3	-0,307981853
NAA40	-0,307939472
METTL4	-0,307889339
BSDC1	-0,30776838
RAB14	0,307665371
ARMCX2	0,307465931
DEGS1	0,307183116
PCDH7	0,306974965
KATNAL2	0,306643847
CALML4	-0,306558902
RELCH	0,306524098
CRISPLD2	-0,306443696
ZFP2	0,306022807
PPP2R1B	-0,306019005
ANKRD17	0,305891524
EXO1	-0,305592696
TEX22	0,305463362
SERP1	-0,305374444
TLE1	-0,305353154
MUSTN1	0,30490152
PHB	-0,304840105
HID1	0,30446064
CCDC51	0,304439944
RHBDD1	-0,304414051
WIZ	0,304388733
SETD3	0,303769712
INTS12	-0,303583992
SSRP1	-0,303055291
HIGD1A	-0,302952316
PIGQ	-0,302933703
ERGIC3	-0,302927732
ADRA1B	0,302700913
PRUNE1	0,302587623
WNT6	0,302552616
TRIR	-0,302393116
ITGB8	0,302280409
ACLY	-0,301835571
TMEM129	-0,301534954
PHF21A	0,30135724
MARCHF2	-0,301146466
DEK	-0,30112895
ELF4	-0,301127529
DENND5B	-0,301023134
RYK	0,300990629
SNRPD1	0,300948856
RPL19	0,300794882
GNL2	0,300793297
SMYD5	-0,300489853
RAB11FIP4	0,300452319
CCSER1	-0,300023735
MAIP1	-0,299976725
CBX2	-0,299756207
EXT2	0,299421798
TLR3	0,299017878
GCC1	-0,298904042
MAN2B2	-0,29883732
HTATSF1	-0,298811982
NIN	0,298699931
MARCHF6	0,298155873
FLNB	-0,29795588
CD320	-0,297904528
PRR19	0,297888229
RFLNA	-0,297839981
SAV1	-0,297732548
PRKCSH	-0,297272682
SMC3	-0,296793236
P2RY12	-0,296785171
RER1	-0,296535343
OGFOD3	0,296503914
DHDH	0,296499091
SYT15	-0,2962695
STON2	-0,296089087
CPNE7	-0,294935492
L3HYPDH	0,294932566
DDB1	-0,294656307
ZNF398	0,294645049
ETFB	0,294479437
MRPS16	-0,294471334
SEC61A1	-0,294376899
MON1B	-0,294242156
THUMPD2	0,294165178
DUSP18	0,294048476
NME6	-0,293727988
RDH13	-0,293673578
MBNL1	-0,293004461
HSP90AA1	-0,292990264
ARAP2	-0,292915346
KMT5C	-0,292473578
ZDHHC15	-0,2923886
TATDN3	0,292178616
GOSR2	0,2921647
SEC13	-0,292051056
SLC18B1	0,292025423
KIF26A	0,291916205
ISY1-RAB43	0,291728353
ATP1B1	-0,291725117
HIKESHI	0,29161418
ABHD10	-0,291292999
KBTBD7	-0,291268925
FAM221A	-0,291038303
POMT2	0,290798892
GSTO1	0,290560995
VPS37B	0,290532443
TREM2	-0,290433401
BRSK2	-0,290372704
ZNF426	0,290267128
SPICE1	0,289428065
UBXN6	-0,289250128
IQGAP3	-0,289166
DLAT	-0,289039973
RHOBTB2	-0,288952756
ATP2B1	0,288773563
SEMA6C	-0,288720304
CTTNBP2NL	0,288608998
WIPF2	0,288148455
TESMIN	-0,288042175
EMC10	-0,287955888
NAPRT	-0,287589055
TRAPPC6B	0,287371122
ZCCHC4	-0,287326285
USP21	-0,287281227
DCPS	-0,287202913
INA	-0,287148575
GTF3C4	0,28710252
NR1D2	-0,28701671
TRMT5	-0,286945728
MRPL2	-0,286892136
MAU2	-0,286462443
TMEM158	-0,286417413
RBBP9	0,285716495
RAB4B	0,285564515
HLA-G	-0,285399397
CAMK4	-0,285366278
ISYNA1	0,28532689
P4HA3	0,28489319
SPTLC2	0,284768475
MSI1	-0,2846199
SORBS3	0,284404821
ARHGEF11	0,284342224
RBKS	-0,284134374
NAT9	0,283734515
PIMREG	-0,28359122
PARD6A	-0,283435869
BTBD3	0,283055949
PPCS	0,282810561
DCTN3	0,28267859
BCAS2	0,282661713
DYRK4	0,282421227
CDC5L	0,282414751
TCEAL7	0,282360022
DHRS7B	-0,282014068
DNAJC17	-0,282001412
RPL3	0,281705269
MOCS2	-0,281683578
ARL6IP1	0,28167715
ATOX1	0,281591343
SCFD2	-0,281420735
CAPN5	0,281364726
DMC1	-0,280957538
ALOX5AP	0,280829832
KDM1A	0,280741529
USHBP1	-0,280517864
GNPDA1	0,280341477
RALGAPB	0,28023852
MFSD6	0,27991132
TAF10	0,279320956
SV2A	-0,279265706
USP38	0,279041251
CAMTA2	-0,278903641
PCDHGA2	-0,278891332
NINJ2	-0,278880558
NOTCH1	0,278692116
MFSD5	-0,278397878
CNNM4	-0,278389639
FADS2	0,27837933
KAT5	-0,277932636
IQCD	0,277027608
CLIP1	-0,276866823
CCNC	0,276711728
AP4B1	0,276640114
TEX9	-0,276546851
CLPP	-0,275623987
UBE2A	-0,275362827
UTP14A	0,274808585
THAP1	0,274777631
RNF215	-0,2745886
SZT2	-0,274541269
KCNIP1	-0,274495098
USP7	-0,27445195
B3GNT5	0,274384821
BAX	0,274116714
NECTIN2	0,273844293
USP10	-0,273616064
FAM71E1	-0,273018267
PSKH1	-0,27255352
PCDHGC3	-0,272514326
DAGLB	-0,27251249
PPTC7	0,27234306
GLMP	0,272110157
DOC2B	-0,271712933
NECTIN1	-0,271389833
URB2	-0,271344876
PHLPP2	0,271294787
SERPINB8	0,271018498
PANK3	0,270983922
CASP8AP2	-0,270957304
P4HTM	0,270598785
KPNA1	0,270187508
LRRC75A	-0,269478491
YTHDF2	0,269241696
THNSL2	-0,269141119
EML2	0,269028324
EGLN2	0,268931109
INPP5K	-0,268890658
CCDC159	-0,268789651
UQCRQ	-0,26870853
KPNA2	0,268239952
AVEN	0,268075407
TMEM131	0,267714223
SPATA2	-0,267381283
ACBD5	-0,267013726
STAM	0,266358718
ASGR1	-0,265996664
GTF2H3	0,265816844
SHKBP1	-0,2655627
SEC61G	0,26554557
TIMM21	0,265326989
GJB3	-0,265324345
ESYT1	0,26483017
WDR83OS	0,264591439
AUNIP	-0,264484421
TAF11	0,264407299
NDUFA9	0,264316052
ANXA4	0,264294525
ABCC5	0,264075095
SFXN3	0,264001155
BCOR	0,263898924
MTMR9	0,263657552
SEMA5B	-0,263646037
NCL	0,263609739
STK17B	0,263506463
ENY2	0,263423848
DLG5	0,263100253
NUP188	-0,263075533
SFT2D1	0,262695255
CSRNP1	-0,262569132
SVBP	0,262372591
ALDH16A1	-0,262369512
FAM216A	-0,262089346
ERRFI1	0,261723711
KAT2B	-0,26164946
MSANTD4	0,261473356
OAZ2	0,261437509
CCDC124	-0,261404723
NDUFV2	-0,260793593
USF1	0,260660515
THSD4	0,26057599
UBL3	0,260489318
PLAAT1	-0,260476843
EXOSC8	0,259885651
NRSN2	0,259839359
LMNA	0,259595987
KDELR2	-0,259371572
PRC1	-0,258912643
PLVAP	-0,258822643
STK11IP	-0,258805785
FES	0,258674806
BTBD10	0,258667306
APOOL	-0,258631627
RPS19	0,25850602
ARHGEF1	-0,258357572
CBX5	0,258078242
TCERG1	0,258024731
C8orf82	-0,257932816
PHIP	-0,257902113
FGGY	-0,257886157
IDI1	-0,257794392
ISOC1	0,257669082
PSMB5	0,257474145
ZNF791	0,257302066
PLA2G12A	0,256934042
FPR1	0,256921665
DPH3	0,256474832
ACOX3	0,256222474
ARHGAP19	-0,255826777
ELOF1	-0,255764655
TOPBP1	0,255256797
E2F4	-0,255064997
POLR3B	-0,254862357
TPX2	0,254612203
BRD8	0,25458519
TMEM70	0,25422549
PPIL1	-0,254086383
GAA	0,254052938
LMBRD1	-0,253252396
PARD3	0,253047909
STIM2	-0,252854559
MPND	0,252634664
ASAP3	0,252626875
RAB40C	-0,252610993
MTX3	0,252337013
CAB39L	-0,252317935
PLEKHG1	-0,252311015
FXYD7	0,252165938
DNAJC6	0,252023177
HINFP	-0,251806171
DMXL2	-0,251445923
IL2RG	-0,251425164
TULP3	-0,251403945
ENPEP	-0,250989626
LMBRD2	0,250709447
RNF145	0,250699169
TRIB3	0,250588487
LBR	0,250188204
TRPM7	0,25007188
RNF181	0,25006775
FRMD6	-0,24990334
RNF165	-0,249653535
NDUFA1	-0,249453521
SDSL	-0,249405069
NCOA1	-0,249367664
PODXL2	-0,249140417
LAMB3	-0,249085126
PSMB8	-0,248847658
IGSF9B	-0,248760957
C17orf67	-0,248312124
PCGF6	-0,24819976
CREB3	0,248193859
THRAP3	-0,248071611
HPS6	-0,24801211
PEX13	0,247779326
QSER1	0,247707501
PUS3	0,247508701
PPID	-0,247465102
ZNF219	0,247334089
OTUB2	0,246894817
SOD1	-0,246749191
DERL1	-0,246706002
PCDHGA3	0,246684402
EXOSC9	-0,246458306
BET1L	-0,245832531
ALG6	0,24569662
FBXL8	0,245593268
SNRK	0,245425069
SCOC	0,245379515
MDP1	-0,245284994
ANG	0,245084927
CENPS-CORT	-0,244743338
CENPS	-0,244743338
TTC27	0,244738123
RNF14	0,244691401
WDR25	-0,244532404
TXNDC17	-0,244528581
ARL5B	-0,243639907
TASP1	0,243477221
ZC3H11A	0,243382513
TUBG2	-0,243372652
TWF2	-0,243281644
AKT3	0,243224197
IP6K3	-0,243211311
COPZ1	-0,243104582
BRWD1	0,243074015
CERS1	-0,242742614
QSOX2	-0,242038818
BTRC	0,241767103
PTPRF	-0,241700682
LRRC41	0,241660438
ALMS1	-0,241452598
PLEKHA3	0,24139834
ATP5MPL	-0,241283178
LRCH1	-0,241208425
TMEM121	0,241207501
PARD3B	-0,241189598
KATNAL1	0,241026773
SHROOM4	0,240754843
TMOD3	0,240634791
FOXA1	-0,240561678
SCAMP5	-0,240208623
FBXO28	-0,240147061
EXOC7	0,2398459
TLN1	0,239708079
PLD3	0,239704217
NCKIPSD	0,239480751
UBE2N	0,238667549
MAP2K1	-0,23853422
VDAC1	0,238487924
SOGA1	-0,238389979
BCL7C	0,238046442
NOP58	-0,237983678
PAIP2B	0,237825431
NUP88	-0,237696708
SLC29A4	0,237587723
DLGAP4	-0,237298598
RPS6KA5	-0,237203374
TTLL11	0,236918203
ARF1	-0,236862412
IER3IP1	0,236729625
PDCD11	-0,23650825
GALNT2	-0,23641861
SYTL1	-0,236414365
MORN4	0,236391949
MPV17	-0,236214737
DRP2	-0,236185283
LAMTOR2	-0,236178844
WDR7	0,23615896
CDH10	0,236158623
MYCN	-0,23596732
CLDN10	-0,235938861
CYREN	-0,235613184
MARK3	-0,23524688
FAM120B	-0,235144757
NEK3	0,235121019
DDX19A	-0,23507887
METTL22	-0,235019555
PGGT1B	0,234993705
MAGEE1	0,234967497
TRIM45	0,234759159
MAPK7	0,234022472
KIF24	-0,233966178
TTC9C	-0,233857685
UBAC2	-0,233788527
IFT20	0,233755019
GABBR1	0,233467866
FEM1B	0,233460732
COMMD9	-0,233348465
UHMK1	-0,232998391
ZNF623	-0,232946018
FBLN1	-0,232898347
UBL4A	0,232455896
YDJC	0,232227254
TIGD5	-0,231992582
NETO2	-0,231890097
CDC25C	0,231889972
CWC22	-0,23156271
DDX28	-0,231265755
PCDHGA8	-0,231214986
RPS9	0,231206153
ABHD4	-0,231166869
CSNK1E	-0,23077381
SRF	-0,230685857
ZFAND1	0,230670808
NME4	0,230555963
CCDC157	-0,230495621
GOPC	0,230313188
HSPH1	-0,230293489
MCL1	0,230093609
TMEM116	-0,230019276
TP53BP2	0,229852616
C2orf74	-0,229662019
TBC1D7	0,22959773
PLCB3	0,229269601
CCDC61	0,229204721
DNASE1L1	-0,229195471
MBLAC2	0,229075602
PLGRKT	0,229011898
HAUS4	0,229009545
UBE4A	-0,228983784
ERH	-0,22858757
KNOP1	0,228581059
SLC35A3	-0,228530195
AZIN2	0,228527575
PDE2A	-0,228482892
ZDHHC20	0,228373358
LIPT2	0,228075609
WDYHV1	0,228049882
APBB3	-0,227865211
HMGB2	-0,227827276
TYK2	-0,227608023
SHB	-0,227467032
OSGEPL1	-0,227459304
KDM4B	0,227298717
RANGRF	-0,226796428
TMEM68	-0,22668056
ZBTB18	-0,226585677
CMC4	-0,226463244
TOR4A	-0,226208185
LYPD1	-0,226104659
DUSP15	-0,226026674
DENND1A	-0,225783727
SENP3	-0,225760089
RBFOX2	0,225673518
BBS1	-0,225324637
CENPF	-0,225215211
ERCC8	0,224556626
ECT2	-0,224321402
MAP2K5	0,224291783
MTO1	-0,224150121
HNRNPUL2	0,223887014
HSPA5	-0,223881704
MAD2L1	0,223745176
CAV2	0,223659358
NASP	0,223519031
PTCH1	0,223330878
TMEM255A	-0,222929038
CDCP1	-0,222838656
NUDT9	0,222631974
MFN1	0,222574846
MANEA	0,222348057
PCYT1A	0,222096186
SWI5	0,222008951
TMED1	-0,221811276
SMAP1	0,221795326
ABCF2	0,221520789
RRAD	-0,221464089
DNAJC8	-0,22143486
ITGAE	-0,221408327
UBL5	0,22130207
RTKN2	-0,221173455
ACOT8	-0,220912265
CNEP1R1	-0,22086878
ETFDH	0,220490778
STRBP	0,220424927
CACYBP	-0,220344669
USP46	0,22016037
AURKA	-0,22014895
FLCN	-0,220078853
SLC25A18	-0,220035018
LSM6	-0,219698814
ZC3HAV1	0,219602665
GSTK1	-0,219545615
SUMF2	0,219496455
C2CD2	0,219446657
WDR18	-0,219319884
UBR4	-0,219200436
BAD	-0,219189314
UROS	-0,219163093
DNAJC27	0,218960579
KIF23	0,21888527
D2HGDH	0,218858945
PIP4K2A	0,218812213
SLK	0,218353237
SUV39H2	0,218315074
LAMP2	0,218226134
PAICS	-0,218224874
RUNX2	-0,218068417
ADGRL4	0,21792931
GXYLT1	0,217805409
OSGIN2	-0,21779461
UBXN7	-0,217790234
SPAG7	-0,217707064
ANKRD13C	-0,217626172
SUCLG1	0,217585386
ZNF394	0,217553683
PYROXD2	-0,21742477
IFT27	-0,217304361
SAPCD2	-0,217185602
KDR	-0,217104042
CNNM3	-0,216827601
ARMH3	-0,216803273
ZNF184	-0,216545948
REPS1	0,216274906
THBD	-0,216208731
EIF4EBP1	0,216005313
PCSK4	-0,21538021
C5orf46	-0,215352253
ACTA1	-0,215083996
TBRG1	0,214924022
ZNF800	0,214888822
CSPP1	-0,214878909
SYT12	-0,214870489
SERINC3	0,214633572
CSTF1	-0,21458203
ATL3	0,214363874
SMC2	0,214258382
THBS3	0,214239943
OXLD1	-0,21418494
PDHX	0,214027893
CBX7	-0,213889403
TIA1	-0,213845287
FBRS	-0,213771958
RUNX1T1	-0,213645907
RPL10	0,213574166
LSM1	0,213192185
WWTR1	-0,213115529
CNBP	0,213099744
OSBPL3	-0,212638578
ADAM23	0,212546714
DOCK8	-0,212436265
SRM	-0,212141436
NOL7	0,212010673
RRAS2	0,211070548
ISCU	0,211022081
ZNHIT1	0,210980465
CTDNEP1	-0,210875154
COX7A2L	-0,210873268
CYB5B	-0,210249294
MIA	0,209876882
PFN4	0,20984785
RNF169	-0,209844152
UBN2	0,209762256
FHL1	0,209363544
TLCD2	0,209116916
STAT2	-0,208873094
ARHGAP1	0,208746958
DPH6	-0,208611467
BCAR3	0,208459452
MKRN1	0,208316988
SMDT1	-0,208157299
KIF3C	0,208118825
AGO4	-0,208007295
NCOR1	-0,2078581
PRXL2A	0,2076634
EBF4	0,20731899
TRA2B	0,207131506
TATDN2	-0,207010167
VPS33B	-0,20678363
BUB1B	0,206744579
PACRGL	-0,206565265
COQ8B	0,20638438
CCT3	-0,205918109
HYAL2	-0,205876873
GHR	0,20587329
TXLNB	-0,205788962
MCF2L	-0,205723315
CUTC	0,205453217
CCNA2	0,205392453
TMEM65	0,205378105
INVS	0,20521258
LDB3	-0,205180966
RAD54B	0,205005058
DDX6	0,204890014
ERMAP	-0,20479831
EIF2AK2	0,204795184
TRAPPC8	0,20453983
PPM1D	-0,204314277
AAK1	0,203734049
TOMM40	-0,20362046
DAB2IP	-0,203538052
NCDN	0,203498034
HDAC11	-0,203232626
TMEM218	0,203104364
ROBO2	-0,2030812
ZNF846	-0,202906758
CDCA7	-0,202755027
TK2	-0,202693051
RPL28	0,202590267
RPL8	-0,202533706
XRCC6	0,202526029
MSANTD3	0,202341737
KIDINS220	-0,202256144
ZFYVE19	0,201991847
ATG3	0,201902756
FAM118B	-0,2018759
RANBP9	-0,201831761
MSMP	-0,201675373
PINK1	-0,201515268
BBS5	0,201441962
MACROD1	0,201305647
FANCB	-0,20076265
CTH	-0,200666544
ATP2A2	-0,200540921
AMD1	0,200284636
USP6NL	-0,200229901
EEF1G	-0,200000412
ANAPC16	0,199906908
RNF38	-0,199761096
CCNT1	0,199498464
MCM9	-0,199436309
MSX2	-0,199212795
POLR3F	0,198289695
EME2	-0,19818605
SDHA	-0,197901776
GCKR	-0,197639871
POR	-0,197575814
TBC1D10B	-0,197460279
FUZ	0,197105849
PRR3	-0,1970674
NDEL1	-0,197005833
TRIP13	-0,196978945
PTDSS2	0,196759754
CBY1	0,196685531
IKZF5	-0,196496955
ZNF652	-0,196432134
MAP4K5	0,19638038
CPPED1	-0,196130806
SLCO4C1	-0,196090689
TRIM44	0,195795737
SRSF7	0,195650838
LSM3	-0,195645141
TAF2	0,19537146
DEDD2	-0,194912427
CCDC138	0,194818196
PPP2R5E	-0,194760853
TSN	-0,194439501
PLEKHF2	-0,194145892
RPA1	-0,193826764
LYZ	-0,193574532
DHX57	0,193375776
PCID2	-0,193375541
ZFR2	-0,193363342
DEAF1	-0,193324578
SLC25A26	-0,19313044
FEZ2	0,192938241
DOCK9	0,19252818
COMMD2	0,192445065
ORC1	-0,192443386
MAP6D1	-0,192391289
FBXL4	-0,192292783
ECE2	-0,192126857
SYCE2	-0,192106101
ATP8B3	-0,191774145
RCAN3	0,191746125
CHD2	0,191435252
KRTCAP2	-0,191337996
PPARGC1B	0,191029645
GMPPA	-0,190750036
RNF6	0,190489977
HACE1	-0,190476355
DRAP1	-0,19045112
SDC4	0,190437032
CBR1	0,190281277
TLCD3A	0,190155216
MRPS28	-0,189700955
DOCK10	-0,189525214
RUNX1	-0,189357846
DDX46	-0,188926569
AMDHD2	-0,188925633
ACSM3	-0,188715376
STX11	-0,188626636
FBXO45	-0,188507221
ROCK1	0,188475495
TXNL1	-0,188250484
TET1	0,187963688
SMAGP	-0,187961944
ENPP2	-0,187532238
C1orf159	0,18746618
TIMM22	-0,187354467
PAOX	-0,187341741
RALGDS	0,187288077
METTL6	0,187157623
TRMT112	0,187101396
PARPBP	-0,186977559
ZNF266	-0,186761242
BLVRB	0,186487272
TNRC18	0,186376209
SNRPA1	-0,186351723
ALDH1B1	-0,186266189
DGCR2	-0,186153774
UBE2D3	0,186084921
MAZ	0,185510158
P2RX5	0,18547161
DDAH2	-0,185391516
ARSG	-0,185088627
U2AF2	0,184926019
PEA15	0,184742824
MBTPS1	-0,18469247
TTC25	-0,184650134
HAVCR2	-0,184355527
CAMSAP3	-0,184191405
UBXN1	-0,184171211
IL17RC	0,18417015
BCR	-0,18406586
CHAC1	-0,184054703
DDX59	-0,184028768
COX6B1	-0,183957926
MKRN2	0,183845789
DYRK1A	0,183807842
SLC45A3	0,183727796
ZNF618	-0,183722757
EPHA5	-0,183632731
IL16	-0,18358245
BMERB1	0,183442424
MPI	-0,183401608
SLC9A6	-0,183249957
ACIN1	0,182905488
CKAP2	0,182766013
IMPA2	0,182266827
KDM6B	0,182194954
GPT2	-0,182073072
TPRKB	0,182030747
PRDM5	-0,181905482
PRRT2	-0,181762343
CEBPB	0,181628347
LMO2	-0,181609535
TNFRSF11A	-0,181443562
ELOVL7	-0,181428886
ZNF451	-0,181346543
MEX3C	0,181332781
EMC4	0,181184956
PPP3CC	0,181140842
RHOT1	-0,181108347
SLC12A4	-0,181050839
PRR5L	-0,1808339
DBT	0,180624463
PHF20L1	0,180593556
MEAF6	0,180589963
ITFG1	0,180574687
UBE2R2	0,180273396
DICER1	0,18020014
USP14	0,180176166
NAA35	0,17990975
C19orf57	-0,179809915
MMGT1	-0,179544711
GMCL1	0,179320864
SLC22A17	0,179114761
ACTR3B	-0,179110312
MSMO1	-0,179013681
GPR75-ASB3	-0,17896621
ASB3	-0,17896621
RPL12	0,178964816
POLR2E	-0,178631203
KITLG	0,178477912
SMURF1	-0,178235021
NRIP3	-0,177924813
YOD1	-0,1772232
LDB2	-0,177116474
TBC1D12	0,176983986
TCP1	-0,176917202
HSPBAP1	0,176887744
POC5	0,176667646
RETREG2	-0,176557957
ARTN	-0,176448872
ARMH4	-0,176437502
NDUFS3	0,176346239
ENTPD3	-0,17631952
RAP2C	0,176309392
NME2	0,176159602
ZNF646	-0,176140592
TESK2	-0,176117189
NAA20	0,176109431
DDX51	-0,176025189
KIAA0040	0,175833718
FLT4	-0,175599973
VPS29	-0,175395219
ACTN1	0,175221785
ADAT3	-0,175011919
PPP1R15B	-0,174893862
MTA1	-0,174633895
ARFRP1	-0,174308103
SMARCA2	0,174169949
OSGIN1	-0,174166723
DENND2B	0,173713621
NFE2L1	-0,173242262
SCAMP4	-0,173168578
GSTZ1	-0,17310503
TSFM	0,172881956
SLC16A11	-0,172558462
TAF9B	0,172367158
EIF2AK3	0,17230536
EFNA5	-0,172251226
RPL30	-0,171709473
MYO1C	0,171622564
AARD	-0,171448003
MAP3K4	-0,171258906
PDXK	0,170924277
CAPN10	-0,170864605
PPM1K	-0,170839998
ELOVL6	-0,170652814
SECISBP2L	0,170589635
UQCR11	0,170537263
MSH6	-0,170273497
NREP	0,170247833
BCLAF1	0,170170236
TCP11L1	-0,169985716
DDIT3	-0,169964901
BPGM	-0,169892616
INPP5E	-0,169475489
CBFA2T3	-0,169391591
CHUK	-0,169093929
GFRA3	-0,169015136
FBL	0,168894631
BMP2K	0,168891778
HSPBP1	-0,168549054
TNFRSF1B	-0,168491777
NDUFB2	-0,168443791
EPHA3	0,168431344
WDR82	-0,168387583
IFT172	-0,168316698
DNAJC25	0,168210467
PLEC	-0,168198999
PLPBP	-0,168081631
MOSPD3	-0,167992451
ZYX	0,167973769
VIPAS39	0,167880598
KLF3	0,16762365
GSPT2	-0,167572324
TUFT1	0,167501855
JMJD1C	0,167337746
ACTB	-0,167066391
FZD9	-0,166899544
FREM1	-0,166891067
MYO1D	-0,166390994
WDR24	-0,166196767
PTPN18	0,16615774
PSMB6	0,166014091
TIMM29	0,165961041
LTF	-0,165935515
NOC3L	0,165398793
FAM104A	0,16507213
HNRNPH1	0,164876068
GNMT	-0,164789347
RTN4	0,164773564
ST6GALNAC3	-0,164678674
MGAT4A	-0,16452049
RBCK1	-0,164377077
SENP6	0,164223438
KANSL1L	0,163623056
RWDD2B	0,163565301
LIN7B	-0,163398355
PLEKHB2	0,162586677
NUP98	0,161841778
RUSC2	-0,161573689
SMCHD1	0,161561931
SLC49A4	-0,16149749
RAB28	-0,161313781
SEC61B	-0,161156994
ARPP19	-0,160976883
RRAGB	0,160938374
ZFAND6	0,160786278
SCN5A	-0,160757167
RAB21	0,160246827
ALDH7A1	-0,159885149
GDF1	-0,159866509
MRPL21	-0,159804659
